NDVI,date,latitude,longitude
0.3168,2010-01-01,15.73,76.75
0.4204,2010-01-17,15.73,76.75
0.7331,2010-02-02,15.73,76.75
0.8013,2010-02-18,15.73,76.75
0.7405,2010-03-06,15.73,76.75
0.5936,2010-03-22,15.73,76.75
0.3673,2010-04-07,15.73,76.75
0.2575,2010-04-23,15.73,76.75
0.2559,2010-05-09,15.73,76.75
0.2263,2010-05-25,15.73,76.75
0.2592,2010-06-10,15.73,76.75
0.4237,2010-06-26,15.73,76.75
0.4463,2010-07-12,15.73,76.75
0.074,2010-07-28,15.73,76.75
0.1323,2010-08-13,15.73,76.75
0.4807,2010-08-29,15.73,76.75
0.35,2010-09-14,15.73,76.75
0.8444,2010-09-30,15.73,76.75
0.9006,2010-10-16,15.73,76.75
0.1745,2010-11-01,15.73,76.75
0.4798,2010-11-17,15.73,76.75
0.3194,2010-12-03,15.73,76.75
0.314,2010-12-19,15.73,76.75
0.3211,2011-01-01,15.73,76.75
0.3289,2011-01-17,15.73,76.75
0.4927,2011-02-02,15.73,76.75
0.656,2011-02-18,15.73,76.75
0.846,2011-03-06,15.73,76.75
0.7775,2011-03-22,15.73,76.75
0.5585,2011-04-07,15.73,76.75
0.499,2011-04-23,15.73,76.75
0.2856,2011-05-09,15.73,76.75
0.2731,2011-05-25,15.73,76.75
0.1109,2011-06-10,15.73,76.75
0.3621,2011-06-26,15.73,76.75
0.1411,2011-07-12,15.73,76.75
0.1748,2011-07-28,15.73,76.75
0.1405,2011-08-13,15.73,76.75
0.4487,2011-08-29,15.73,76.75
0.8221,2011-09-14,15.73,76.75
0.8869,2011-09-30,15.73,76.75
0.8243,2011-10-16,15.73,76.75
0.6976,2011-11-01,15.73,76.75
0.6332,2011-11-17,15.73,76.75
0.4147,2011-12-03,15.73,76.75
0.3718,2011-12-19,15.73,76.75
0.3452,2012-01-01,15.73,76.75
0.3764,2012-01-17,15.73,76.75
0.5186,2012-02-02,15.73,76.75
0.6918,2012-02-18,15.73,76.75
0.6279,2012-03-05,15.73,76.75
0.6686,2012-03-21,15.73,76.75
0.3726,2012-04-06,15.73,76.75
0.3441,2012-04-22,15.73,76.75
0.2681,2012-05-08,15.73,76.75
0.3039,2012-05-24,15.73,76.75
0.2409,2012-06-09,15.73,76.75
0.2598,2012-06-25,15.73,76.75
0.232,2012-07-11,15.73,76.75
0.3121,2012-07-27,15.73,76.75
0.3266,2012-08-12,15.73,76.75
0.3388,2012-08-28,15.73,76.75
0.6066,2012-09-13,15.73,76.75
0.8353,2012-09-29,15.73,76.75
0.8394,2012-10-15,15.73,76.75
0.8291,2012-10-31,15.73,76.75
0.7506,2012-11-16,15.73,76.75
0.4157,2012-12-02,15.73,76.75
0.3239,2012-12-18,15.73,76.75
0.2898,2013-01-01,15.73,76.75
0.3452,2013-01-17,15.73,76.75
0.6077,2013-02-02,15.73,76.75
0.7411,2013-02-18,15.73,76.75
0.7649,2013-03-06,15.73,76.75
0.6384,2013-03-22,15.73,76.75
0.3916,2013-04-07,15.73,76.75
0.3427,2013-04-23,15.73,76.75
0.2759,2013-05-09,15.73,76.75
0.3111,2013-05-25,15.73,76.75
0.4392,2013-06-10,15.73,76.75
0.4705,2013-06-26,15.73,76.75
0.3197,2013-07-12,15.73,76.75
0.0672,2013-07-28,15.73,76.75
0.4088,2013-08-13,15.73,76.75
0.2913,2013-08-29,15.73,76.75
0.8627,2013-09-14,15.73,76.75
0.8846,2013-09-30,15.73,76.75
0.8246,2013-10-16,15.73,76.75
0.6475,2013-11-01,15.73,76.75
0.5413,2013-11-17,15.73,76.75
0.3311,2013-12-03,15.73,76.75
0.285,2013-12-19,15.73,76.75
0.2346,2014-01-01,15.73,76.75
0.3336,2014-01-17,15.73,76.75
0.6638,2014-02-02,15.73,76.75
0.8708,2014-02-18,15.73,76.75
0.8302,2014-03-06,15.73,76.75
0.6176,2014-03-22,15.73,76.75
0.4773,2014-04-07,15.73,76.75
0.301,2014-04-23,15.73,76.75
0.286,2014-05-09,15.73,76.75
0.5196,2014-05-25,15.73,76.75
0.4387,2014-06-10,15.73,76.75
0.1809,2014-06-26,15.73,76.75
0.2001,2014-07-12,15.73,76.75
0.1483,2014-07-28,15.73,76.75
0.3689,2014-08-13,15.73,76.75
0.4042,2014-08-29,15.73,76.75
0.6917,2014-09-14,15.73,76.75
0.8479,2014-09-30,15.73,76.75
0.8823,2014-10-16,15.73,76.75
0.8288,2014-11-01,15.73,76.75
0.5152,2014-11-17,15.73,76.75
0.466,2014-12-03,15.73,76.75
0.3163,2014-12-19,15.73,76.75
0.2395,2015-01-01,15.73,76.75
0.4649,2015-01-17,15.73,76.75
0.6239,2015-02-02,15.73,76.75
0.7389,2015-02-18,15.73,76.75
0.8599,2015-03-06,15.73,76.75
0.7389,2015-03-22,15.73,76.75
0.5762,2015-04-07,15.73,76.75
0.2919,2015-04-23,15.73,76.75
0.3398,2015-05-09,15.73,76.75
0.3934,2015-05-25,15.73,76.75
