NDVI,date,latitude,longitude
0.3127,2010-01-01,15.73,76.78
0.3431,2010-01-17,15.73,76.78
0.6932,2010-02-02,15.73,76.78
0.7305,2010-02-18,15.73,76.78
0.7763,2010-03-06,15.73,76.78
0.5642,2010-03-22,15.73,76.78
0.3144,2010-04-07,15.73,76.78
0.2334,2010-04-23,15.73,76.78
0.2398,2010-05-09,15.73,76.78
0.2473,2010-05-25,15.73,76.78
0.2949,2010-06-10,15.73,76.78
0.3806,2010-06-26,15.73,76.78
0.3749,2010-07-12,15.73,76.78
0.459,2010-07-28,15.73,76.78
0.1877,2010-08-13,15.73,76.78
0.3023,2010-08-29,15.73,76.78
0.7401,2010-09-14,15.73,76.78
0.8422,2010-09-30,15.73,76.78
0.8733,2010-10-16,15.73,76.78
0.5126,2010-11-01,15.73,76.78
0.6771,2010-11-17,15.73,76.78
0.4188,2010-12-03,15.73,76.78
0.3427,2010-12-19,15.73,76.78
0.2586,2011-01-01,15.73,76.78
0.3117,2011-01-17,15.73,76.78
0.4231,2011-02-02,15.73,76.78
0.856,2011-02-18,15.73,76.78
0.8149,2011-03-06,15.73,76.78
0.7819,2011-03-22,15.73,76.78
0.6482,2011-04-07,15.73,76.78
0.4747,2011-04-23,15.73,76.78
0.2586,2011-05-09,15.73,76.78
0.2883,2011-05-25,15.73,76.78
0.3498,2011-06-10,15.73,76.78
0.3147,2011-06-26,15.73,76.78
0.3268,2011-07-12,15.73,76.78
0.0683,2011-07-28,15.73,76.78
0.2697,2011-08-13,15.73,76.78
0.0635,2011-08-29,15.73,76.78
0.7157,2011-09-14,15.73,76.78
0.7578,2011-09-30,15.73,76.78
0.8085,2011-10-16,15.73,76.78
0.7708,2011-11-01,15.73,76.78
0.7106,2011-11-17,15.73,76.78
0.4838,2011-12-03,15.73,76.78
0.3239,2011-12-19,15.73,76.78
0.2924,2012-01-01,15.73,76.78
0.2593,2012-01-17,15.73,76.78
0.2676,2012-02-02,15.73,76.78
0.3043,2012-02-18,15.73,76.78
0.3066,2012-03-05,15.73,76.78
0.3426,2012-03-21,15.73,76.78
0.2974,2012-04-06,15.73,76.78
0.3131,2012-04-22,15.73,76.78
0.2785,2012-05-08,15.73,76.78
0.2523,2012-05-24,15.73,76.78
0.2516,2012-06-09,15.73,76.78
0.2227,2012-06-25,15.73,76.78
0.217,2012-07-11,15.73,76.78
0.2563,2012-07-27,15.73,76.78
0.2506,2012-08-12,15.73,76.78
0.1438,2012-08-28,15.73,76.78
0.4398,2012-09-13,15.73,76.78
0.8083,2012-09-29,15.73,76.78
0.8568,2012-10-15,15.73,76.78
0.8588,2012-10-31,15.73,76.78
0.804,2012-11-16,15.73,76.78
0.5122,2012-12-02,15.73,76.78
0.3787,2012-12-18,15.73,76.78
0.297,2013-01-01,15.73,76.78
0.2938,2013-01-17,15.73,76.78
0.3067,2013-02-02,15.73,76.78
0.3189,2013-02-18,15.73,76.78
0.3457,2013-03-06,15.73,76.78
0.2993,2013-03-22,15.73,76.78
0.2824,2013-04-07,15.73,76.78
0.2886,2013-04-23,15.73,76.78
0.264,2013-05-09,15.73,76.78
0.2567,2013-05-25,15.73,76.78
0.1623,2013-06-10,15.73,76.78
0.3623,2013-06-26,15.73,76.78
0.0788,2013-07-12,15.73,76.78
0.1042,2013-07-28,15.73,76.78
0.3799,2013-08-13,15.73,76.78
0.5996,2013-08-29,15.73,76.78
0.8323,2013-09-14,15.73,76.78
0.885,2013-09-30,15.73,76.78
0.8614,2013-10-16,15.73,76.78
0.7065,2013-11-01,15.73,76.78
0.6096,2013-11-17,15.73,76.78
0.3864,2013-12-03,15.73,76.78
0.2886,2013-12-19,15.73,76.78
0.2525,2014-01-01,15.73,76.78
0.3164,2014-01-17,15.73,76.78
0.5579,2014-02-02,15.73,76.78
0.7765,2014-02-18,15.73,76.78
0.8273,2014-03-06,15.73,76.78
0.6001,2014-03-22,15.73,76.78
0.4573,2014-04-07,15.73,76.78
0.2554,2014-04-23,15.73,76.78
0.2819,2014-05-09,15.73,76.78
0.3537,2014-05-25,15.73,76.78
0.3019,2014-06-10,15.73,76.78
0.1216,2014-06-26,15.73,76.78
0.0599,2014-07-12,15.73,76.78
0.0372,2014-07-28,15.73,76.78
0.2652,2014-08-13,15.73,76.78
0.2837,2014-08-29,15.73,76.78
0.4967,2014-09-14,15.73,76.78
0.7691,2014-09-30,15.73,76.78
0.9162,2014-10-16,15.73,76.78
0.8742,2014-11-01,15.73,76.78
0.5957,2014-11-17,15.73,76.78
0.5237,2014-12-03,15.73,76.78
0.3467,2014-12-19,15.73,76.78
0.241,2015-01-01,15.73,76.78
0.3413,2015-01-17,15.73,76.78
0.4896,2015-02-02,15.73,76.78
0.7149,2015-02-18,15.73,76.78
0.7962,2015-03-06,15.73,76.78
0.6987,2015-03-22,15.73,76.78
0.5036,2015-04-07,15.73,76.78
0.2646,2015-04-23,15.73,76.78
0.2687,2015-05-09,15.73,76.78
0.2451,2015-05-25,15.73,76.78
0.2912,2015-06-10,15.73,76.78
0.1512,2015-06-26,15.73,76.78
0.2503,2015-07-12,15.73,76.78
0.1004,2015-07-28,15.73,76.78
0.2756,2015-08-13,15.73,76.78
0.3228,2015-08-29,15.73,76.78
0.6274,2015-09-14,15.73,76.78
0.8838,2015-09-30,15.73,76.78
0.8757,2015-10-16,15.73,76.78
0.7961,2015-11-01,15.73,76.78
