NDVI,date,latitude,longitude
0.3627,2010-01-01,16.24,76.81
0.3519,2010-01-17,16.24,76.81
0.2977,2010-02-02,16.24,76.81
0.2942,2010-02-18,16.24,76.81
0.2505,2010-03-06,16.24,76.81
0.2256,2010-03-22,16.24,76.81
0.2452,2010-04-07,16.24,76.81
0.2232,2010-04-23,16.24,76.81
0.2156,2010-05-09,16.24,76.81
0.2367,2010-05-25,16.24,76.81
0.3003,2010-06-10,16.24,76.81
0.3282,2010-06-26,16.24,76.81
0.1836,2010-07-12,16.24,76.81
0.4474,2010-07-28,16.24,76.81
0.4679,2010-08-13,16.24,76.81
0.514,2010-08-29,16.24,76.81
0.5224,2010-09-14,16.24,76.81
0.4549,2010-09-30,16.24,76.81
0.4715,2010-10-16,16.24,76.81
0.3864,2010-11-01,16.24,76.81
0.3912,2010-11-17,16.24,76.81
0.4235,2010-12-03,16.24,76.81
0.328,2010-12-19,16.24,76.81
0.3888,2011-01-01,16.24,76.81
0.3386,2011-01-17,16.24,76.81
0.3338,2011-02-02,16.24,76.81
0.26,2011-02-18,16.24,76.81
0.2722,2011-03-06,16.24,76.81
0.26,2011-03-22,16.24,76.81
0.2437,2011-04-07,16.24,76.81
0.2639,2011-04-23,16.24,76.81
0.2321,2011-05-09,16.24,76.81
0.2422,2011-05-25,16.24,76.81
0.3181,2011-06-10,16.24,76.81
0.3825,2011-06-26,16.24,76.81
0.2785,2011-07-12,16.24,76.81
0.2903,2011-07-28,16.24,76.81
0.4336,2011-08-13,16.24,76.81
0.5409,2011-08-29,16.24,76.81
0.4818,2011-09-14,16.24,76.81
0.4448,2011-09-30,16.24,76.81
0.425,2011-10-16,16.24,76.81
0.35,2011-11-01,16.24,76.81
0.388,2011-11-17,16.24,76.81
0.307,2011-12-03,16.24,76.81
0.3322,2011-12-19,16.24,76.81
0.2886,2012-01-01,16.24,76.81
0.2521,2012-01-17,16.24,76.81
0.263,2012-02-02,16.24,76.81
0.2596,2012-02-18,16.24,76.81
0.223,2012-03-05,16.24,76.81
0.2212,2012-03-21,16.24,76.81
0.2204,2012-04-06,16.24,76.81
0.2255,2012-04-22,16.24,76.81
0.2461,2012-05-08,16.24,76.81
0.2065,2012-05-24,16.24,76.81
0.2093,2012-06-09,16.24,76.81
0.2357,2012-06-25,16.24,76.81
0.2572,2012-07-11,16.24,76.81
0.1851,2012-07-27,16.24,76.81
0.2891,2012-08-12,16.24,76.81
0.1976,2012-08-28,16.24,76.81
0.3759,2012-09-13,16.24,76.81
0.3636,2012-09-29,16.24,76.81
0.3496,2012-10-15,16.24,76.81
0.422,2012-10-31,16.24,76.81
0.3947,2012-11-16,16.24,76.81
0.2916,2012-12-02,16.24,76.81
0.2745,2012-12-18,16.24,76.81
0.2326,2013-01-01,16.24,76.81
0.2541,2013-01-17,16.24,76.81
0.2216,2013-02-02,16.24,76.81
0.2181,2013-02-18,16.24,76.81
0.2377,2013-03-06,16.24,76.81
0.2183,2013-03-22,16.24,76.81
0.2002,2013-04-07,16.24,76.81
0.198,2013-04-23,16.24,76.81
0.2106,2013-05-09,16.24,76.81
0.2248,2013-05-25,16.24,76.81
0.2965,2013-06-10,16.24,76.81
0.3065,2013-06-26,16.24,76.81
0.3519,2013-07-12,16.24,76.81
0.351,2013-07-28,16.24,76.81
0.3225,2013-08-13,16.24,76.81
0.5022,2013-08-29,16.24,76.81
0.5704,2013-09-14,16.24,76.81
0.4562,2013-09-30,16.24,76.81
0.4691,2013-10-16,16.24,76.81
0.4337,2013-11-01,16.24,76.81
0.4127,2013-11-17,16.24,76.81
0.39,2013-12-03,16.24,76.81
0.3584,2013-12-19,16.24,76.81
0.3326,2014-01-01,16.24,76.81
0.3387,2014-01-17,16.24,76.81
0.3046,2014-02-02,16.24,76.81
0.297,2014-02-18,16.24,76.81
0.291,2014-03-06,16.24,76.81
0.2818,2014-03-22,16.24,76.81
0.2548,2014-04-07,16.24,76.81
0.2556,2014-04-23,16.24,76.81
0.2977,2014-05-09,16.24,76.81
0.2767,2014-05-25,16.24,76.81
0.2584,2014-06-10,16.24,76.81
0.2238,2014-06-26,16.24,76.81
0.3778,2014-07-12,16.24,76.81
0.315,2014-07-28,16.24,76.81
0.3711,2014-08-13,16.24,76.81
0.5858,2014-08-29,16.24,76.81
0.5466,2014-09-14,16.24,76.81
0.4802,2014-09-30,16.24,76.81
0.4721,2014-10-16,16.24,76.81
