NDVI,date,latitude,longitude
0.3287,2010-01-01,15.86,76.75
0.4772,2010-01-17,15.86,76.75
0.7507,2010-02-02,15.86,76.75
0.8456,2010-02-18,15.86,76.75
0.7779,2010-03-06,15.86,76.75
0.6102,2010-03-22,15.86,76.75
0.386,2010-04-07,15.86,76.75
0.2454,2010-04-23,15.86,76.75
0.2282,2010-05-09,15.86,76.75
0.2142,2010-05-25,15.86,76.75
0.2347,2010-06-10,15.86,76.75
0.3195,2010-06-26,15.86,76.75
0.3666,2010-07-12,15.86,76.75
0.1304,2010-07-28,15.86,76.75
0.3135,2010-08-13,15.86,76.75
0.775,2010-08-29,15.86,76.75
0.8671,2010-09-14,15.86,76.75
0.8943,2010-09-30,15.86,76.75
0.8866,2010-10-16,15.86,76.75
0.3021,2010-11-01,15.86,76.75
0.4728,2010-11-17,15.86,76.75
0.3207,2010-12-03,15.86,76.75
0.2933,2010-12-19,15.86,76.75
0.3019,2011-01-01,15.86,76.75
0.4082,2011-01-17,15.86,76.75
0.4917,2011-02-02,15.86,76.75
0.7778,2011-02-18,15.86,76.75
0.867,2011-03-06,15.86,76.75
0.7949,2011-03-22,15.86,76.75
0.4752,2011-04-07,15.86,76.75
0.4113,2011-04-23,15.86,76.75
0.251,2011-05-09,15.86,76.75
0.2781,2011-05-25,15.86,76.75
0.321,2011-06-10,15.86,76.75
0.2898,2011-06-26,15.86,76.75
0.1856,2011-07-12,15.86,76.75
0.2831,2011-07-28,15.86,76.75
0.2795,2011-08-13,15.86,76.75
0.2207,2011-08-29,15.86,76.75
0.861,2011-09-14,15.86,76.75
0.9041,2011-09-30,15.86,76.75
0.8498,2011-10-16,15.86,76.75
0.7713,2011-11-01,15.86,76.75
0.6352,2011-11-17,15.86,76.75
0.3684,2011-12-03,15.86,76.75
0.2737,2011-12-19,15.86,76.75
0.2547,2012-01-01,15.86,76.75
0.4377,2012-01-17,15.86,76.75
0.7849,2012-02-02,15.86,76.75
0.803,2012-02-18,15.86,76.75
