NDVI,date,latitude,longitude
0.5753,2010-01-01,15.93,76.92
0.4874,2010-01-17,15.93,76.92
0.3949,2010-02-02,15.93,76.92
0.4315,2010-02-18,15.93,76.92
0.3736,2010-03-06,15.93,76.92
0.3087,2010-03-22,15.93,76.92
0.2907,2010-04-07,15.93,76.92
0.2664,2010-04-23,15.93,76.92
0.2499,2010-05-09,15.93,76.92
0.2726,2010-05-25,15.93,76.92
0.2181,2010-06-10,15.93,76.92
0.3494,2010-06-26,15.93,76.92
0.4467,2010-07-12,15.93,76.92
0.5578,2010-07-28,15.93,76.92
0.5091,2010-08-13,15.93,76.92
0.6083,2010-08-29,15.93,76.92
0.5918,2010-09-14,15.93,76.92
0.4616,2010-09-30,15.93,76.92
0.6359,2010-10-16,15.93,76.92
0.7387,2010-11-01,15.93,76.92
0.673,2010-11-17,15.93,76.92
0.6151,2010-12-03,15.93,76.92
0.5862,2010-12-19,15.93,76.92
0.5561,2011-01-01,15.93,76.92
0.5156,2011-01-17,15.93,76.92
0.4217,2011-02-02,15.93,76.92
0.3872,2011-02-18,15.93,76.92
0.3578,2011-03-06,15.93,76.92
0.3367,2011-03-22,15.93,76.92
0.32,2011-04-07,15.93,76.92
0.2702,2011-04-23,15.93,76.92
0.2709,2011-05-09,15.93,76.92
0.2998,2011-05-25,15.93,76.92
0.3357,2011-06-10,15.93,76.92
0.2848,2011-06-26,15.93,76.92
0.0912,2011-07-12,15.93,76.92
0.227,2011-07-28,15.93,76.92
0.4007,2011-08-13,15.93,76.92
0.3296,2011-08-29,15.93,76.92
0.4929,2011-09-14,15.93,76.92
0.5798,2011-09-30,15.93,76.92
0.648,2011-10-16,15.93,76.92
0.6015,2011-11-01,15.93,76.92
0.5416,2011-11-17,15.93,76.92
0.5976,2011-12-03,15.93,76.92
0.5094,2011-12-19,15.93,76.92
0.5094,2012-01-01,15.93,76.92
0.412,2012-01-17,15.93,76.92
0.3853,2012-02-02,15.93,76.92
0.3482,2012-02-18,15.93,76.92
0.2835,2012-03-05,15.93,76.92
0.3051,2012-03-21,15.93,76.92
0.2946,2012-04-06,15.93,76.92
0.2619,2012-04-22,15.93,76.92
0.3026,2012-05-08,15.93,76.92
0.2645,2012-05-24,15.93,76.92
0.2577,2012-06-09,15.93,76.92
0.2486,2012-06-25,15.93,76.92
0.2876,2012-07-11,15.93,76.92
0.464,2012-07-27,15.93,76.92
0.394,2012-08-12,15.93,76.92
0.0928,2012-08-28,15.93,76.92
0.5538,2012-09-13,15.93,76.92
0.6264,2012-09-29,15.93,76.92
0.6334,2012-10-15,15.93,76.92
0.719,2012-10-31,15.93,76.92
0.6965,2012-11-16,15.93,76.92
0.6582,2012-12-02,15.93,76.92
0.6302,2012-12-18,15.93,76.92
0.5189,2013-01-01,15.93,76.92
0.456,2013-01-17,15.93,76.92
0.4199,2013-02-02,15.93,76.92
0.4164,2013-02-18,15.93,76.92
0.3529,2013-03-06,15.93,76.92
0.3066,2013-03-22,15.93,76.92
0.2859,2013-04-07,15.93,76.92
0.2518,2013-04-23,15.93,76.92
0.2767,2013-05-09,15.93,76.92
0.291,2013-05-25,15.93,76.92
0.0773,2013-06-10,15.93,76.92
0.3393,2013-06-26,15.93,76.92
0.3411,2013-07-12,15.93,76.92
0.1449,2013-07-28,15.93,76.92
0.2519,2013-08-13,15.93,76.92
0.5625,2013-08-29,15.93,76.92
0.5343,2013-09-14,15.93,76.92
0.6052,2013-09-30,15.93,76.92
0.702,2013-10-16,15.93,76.92
0.7404,2013-11-01,15.93,76.92
0.7657,2013-11-17,15.93,76.92
0.671,2013-12-03,15.93,76.92
0.6312,2013-12-19,15.93,76.92
0.5266,2014-01-01,15.93,76.92
0.4738,2014-01-17,15.93,76.92
0.4228,2014-02-02,15.93,76.92
0.4318,2014-02-18,15.93,76.92
0.4372,2014-03-06,15.93,76.92
0.3563,2014-03-22,15.93,76.92
0.3389,2014-04-07,15.93,76.92
0.2854,2014-04-23,15.93,76.92
0.2938,2014-05-09,15.93,76.92
0.325,2014-05-25,15.93,76.92
0.2949,2014-06-10,15.93,76.92
0.1381,2014-06-26,15.93,76.92
0.1891,2014-07-12,15.93,76.92
0.1675,2014-07-28,15.93,76.92
0.4281,2014-08-13,15.93,76.92
0.505,2014-08-29,15.93,76.92
0.5752,2014-09-14,15.93,76.92
0.7075,2014-09-30,15.93,76.92
0.6837,2014-10-16,15.93,76.92
0.6492,2014-11-01,15.93,76.92
0.564,2014-11-17,15.93,76.92
0.6316,2014-12-03,15.93,76.92
0.6022,2014-12-19,15.93,76.92
0.4815,2015-01-01,15.93,76.92
0.4468,2015-01-17,15.93,76.92
0.416,2015-02-02,15.93,76.92
0.4186,2015-02-18,15.93,76.92
0.3733,2015-03-06,15.93,76.92
0.3105,2015-03-22,15.93,76.92
0.3154,2015-04-07,15.93,76.92
0.2637,2015-04-23,15.93,76.92
0.3133,2015-05-09,15.93,76.92
0.2982,2015-05-25,15.93,76.92
0.3088,2015-06-10,15.93,76.92
0.1801,2015-06-26,15.93,76.92
0.1534,2015-07-12,15.93,76.92
0.2629,2015-07-28,15.93,76.92
0.4212,2015-08-13,15.93,76.92
0.1487,2015-08-29,15.93,76.92
0.3863,2015-09-14,15.93,76.92
0.5919,2015-09-30,15.93,76.92
0.6529,2015-10-16,15.93,76.92
0.5755,2015-11-01,15.93,76.92
0.4939,2015-11-17,15.93,76.92
0.4925,2015-12-03,15.93,76.92
0.4029,2015-12-19,15.93,76.92
0.3904,2016-01-01,15.93,76.92
0.3567,2016-01-17,15.93,76.92
0.3229,2016-02-02,15.93,76.92
0.3126,2016-02-18,15.93,76.92
0.2645,2016-03-05,15.93,76.92
0.2442,2016-03-21,15.93,76.92
0.2434,2016-04-06,15.93,76.92
0.2571,2016-04-22,15.93,76.92
0.2747,2016-05-08,15.93,76.92
0.2795,2016-05-24,15.93,76.92
0.2297,2016-06-09,15.93,76.92
0.277,2016-06-25,15.93,76.92
0.2998,2016-07-11,15.93,76.92
0.2921,2016-07-27,15.93,76.92
0.4842,2016-08-12,15.93,76.92
0.2241,2016-08-28,15.93,76.92
0.7006,2016-09-13,15.93,76.92
0.6413,2016-09-29,15.93,76.92
0.6494,2016-10-15,15.93,76.92
0.5852,2016-10-31,15.93,76.92
0.4647,2016-11-16,15.93,76.92
0.4082,2016-12-02,15.93,76.92
0.3728,2016-12-18,15.93,76.92
0.3406,2017-01-01,15.93,76.92
0.2759,2017-01-17,15.93,76.92
0.2583,2017-02-02,15.93,76.92
0.2593,2017-02-18,15.93,76.92
0.2367,2017-03-06,15.93,76.92
0.254,2017-03-22,15.93,76.92
0.2367,2017-04-07,15.93,76.92
0.2634,2017-04-23,15.93,76.92
0.2771,2017-05-09,15.93,76.92
0.2691,2017-05-25,15.93,76.92
0.216,2017-06-10,15.93,76.92
0.0587,2017-06-26,15.93,76.92
0.0243,2017-07-12,15.93,76.92
0.3648,2017-07-28,15.93,76.92
0.3543,2017-08-13,15.93,76.92
0.5681,2017-08-29,15.93,76.92
0.6069,2017-09-14,15.93,76.92
0.8007,2017-09-30,15.93,76.92
0.7234,2017-10-16,15.93,76.92
0.7037,2017-11-01,15.93,76.92
0.707,2017-11-17,15.93,76.92
0.6628,2017-12-03,15.93,76.92
0.612,2017-12-19,15.93,76.92
0.5565,2018-01-01,15.93,76.92
0.5108,2018-01-17,15.93,76.92
0.4798,2018-02-02,15.93,76.92
0.4011,2018-02-18,15.93,76.92
0.3958,2018-03-06,15.93,76.92
0.3149,2018-03-22,15.93,76.92
0.2983,2018-04-07,15.93,76.92
0.2765,2018-04-23,15.93,76.92
