NDVI,date,latitude,longitude
0.4666,2010-01-01,16.07,77.23
0.4419,2010-01-17,16.07,77.23
0.3728,2010-02-02,16.07,77.23
0.3446,2010-02-18,16.07,77.23
0.3105,2010-03-06,16.07,77.23
0.2649,2010-03-22,16.07,77.23
0.2615,2010-04-07,16.07,77.23
0.2597,2010-04-23,16.07,77.23
0.2434,2010-05-09,16.07,77.23
0.2826,2010-05-25,16.07,77.23
0.2961,2010-06-10,16.07,77.23
0.3273,2010-06-26,16.07,77.23
0.2376,2010-07-12,16.07,77.23
0.3058,2010-07-28,16.07,77.23
0.2082,2010-08-13,16.07,77.23
0.1528,2010-08-29,16.07,77.23
0.6753,2010-09-14,16.07,77.23
0.6407,2010-09-30,16.07,77.23
0.668,2010-10-16,16.07,77.23
0.6824,2010-11-01,16.07,77.23
0.5755,2010-11-17,16.07,77.23
0.5024,2010-12-03,16.07,77.23
0.4434,2010-12-19,16.07,77.23
0.3677,2011-01-01,16.07,77.23
0.3467,2011-01-17,16.07,77.23
0.2779,2011-02-02,16.07,77.23
0.3113,2011-02-18,16.07,77.23
0.2843,2011-03-06,16.07,77.23
0.2708,2011-03-22,16.07,77.23
0.2653,2011-04-07,16.07,77.23
0.2645,2011-04-23,16.07,77.23
0.2381,2011-05-09,16.07,77.23
0.2522,2011-05-25,16.07,77.23
0.2944,2011-06-10,16.07,77.23
0.2539,2011-06-26,16.07,77.23
0.3384,2011-07-12,16.07,77.23
0.1057,2011-07-28,16.07,77.23
0.3008,2011-08-13,16.07,77.23
0.2457,2011-08-29,16.07,77.23
0.5519,2011-09-14,16.07,77.23
0.6442,2011-09-30,16.07,77.23
0.5716,2011-10-16,16.07,77.23
0.5566,2011-11-01,16.07,77.23
0.5241,2011-11-17,16.07,77.23
0.452,2011-12-03,16.07,77.23
0.3537,2011-12-19,16.07,77.23
0.3282,2012-01-01,16.07,77.23
0.3134,2012-01-17,16.07,77.23
0.2885,2012-02-02,16.07,77.23
0.2736,2012-02-18,16.07,77.23
0.2712,2012-03-05,16.07,77.23
0.26,2012-03-21,16.07,77.23
0.2593,2012-04-06,16.07,77.23
0.2427,2012-04-22,16.07,77.23
0.258,2012-05-08,16.07,77.23
