NDVI,date,latitude,longitude
0.2462,2010-01-01,15.72,76.62
0.5449,2010-01-17,15.72,76.62
0.8189,2010-02-02,15.72,76.62
0.8468,2010-02-18,15.72,76.62
0.8418,2010-03-06,15.72,76.62
0.6637,2010-03-22,15.72,76.62
0.4204,2010-04-07,15.72,76.62
0.2696,2010-04-23,15.72,76.62
0.2219,2010-05-09,15.72,76.62
0.231,2010-05-25,15.72,76.62
0.2752,2010-06-10,15.72,76.62
0.2839,2010-06-26,15.72,76.62
0.0834,2010-07-12,15.72,76.62
0.057,2010-07-28,15.72,76.62
0.0797,2010-08-13,15.72,76.62
0.2909,2010-08-29,15.72,76.62
0.8773,2010-09-14,15.72,76.62
0.9076,2010-09-30,15.72,76.62
0.9043,2010-10-16,15.72,76.62
0.7665,2010-11-01,15.72,76.62
0.6974,2010-11-17,15.72,76.62
0.3222,2010-12-03,15.72,76.62
0.2664,2010-12-19,15.72,76.62
0.2767,2011-01-01,15.72,76.62
0.3727,2011-01-17,15.72,76.62
0.5385,2011-02-02,15.72,76.62
0.795,2011-02-18,15.72,76.62
0.8721,2011-03-06,15.72,76.62
0.8269,2011-03-22,15.72,76.62
0.5509,2011-04-07,15.72,76.62
0.338,2011-04-23,15.72,76.62
0.2594,2011-05-09,15.72,76.62
0.2541,2011-05-25,15.72,76.62
0.2638,2011-06-10,15.72,76.62
0.2451,2011-06-26,15.72,76.62
0.1927,2011-07-12,15.72,76.62
0.054,2011-07-28,15.72,76.62
0.2403,2011-08-13,15.72,76.62
0.3438,2011-08-29,15.72,76.62
0.8388,2011-09-14,15.72,76.62
0.8715,2011-09-30,15.72,76.62
0.8902,2011-10-16,15.72,76.62
0.7518,2011-11-01,15.72,76.62
0.6174,2011-11-17,15.72,76.62
0.3909,2011-12-03,15.72,76.62
0.2966,2011-12-19,15.72,76.62
0.5644,2012-01-01,15.72,76.62
0.6058,2012-01-17,15.72,76.62
0.8078,2012-02-02,15.72,76.62
0.8199,2012-02-18,15.72,76.62
0.7639,2012-03-05,15.72,76.62
0.5758,2012-03-21,15.72,76.62
0.4318,2012-04-06,15.72,76.62
0.2618,2012-04-22,15.72,76.62
0.2849,2012-05-08,15.72,76.62
0.2377,2012-05-24,15.72,76.62
0.2138,2012-06-09,15.72,76.62
0.1433,2012-06-25,15.72,76.62
0.2395,2012-07-11,15.72,76.62
0.2288,2012-07-27,15.72,76.62
0.1858,2012-08-12,15.72,76.62
0.3889,2012-08-28,15.72,76.62
0.5885,2012-09-13,15.72,76.62
0.8706,2012-09-29,15.72,76.62
0.885,2012-10-15,15.72,76.62
0.8058,2012-10-31,15.72,76.62
0.7097,2012-11-16,15.72,76.62
0.3301,2012-12-02,15.72,76.62
0.2919,2012-12-18,15.72,76.62
0.3913,2013-01-01,15.72,76.62
0.5448,2013-01-17,15.72,76.62
0.8456,2013-02-02,15.72,76.62
0.8611,2013-02-18,15.72,76.62
0.807,2013-03-06,15.72,76.62
0.5672,2013-03-22,15.72,76.62
0.4382,2013-04-07,15.72,76.62
0.2793,2013-04-23,15.72,76.62
0.2479,2013-05-09,15.72,76.62
0.2698,2013-05-25,15.72,76.62
0.1733,2013-06-10,15.72,76.62
0.3165,2013-06-26,15.72,76.62
0.0599,2013-07-12,15.72,76.62
0.0801,2013-07-28,15.72,76.62
0.6477,2013-08-13,15.72,76.62
0.7576,2013-08-29,15.72,76.62
0.8812,2013-09-14,15.72,76.62
0.901,2013-09-30,15.72,76.62
0.8843,2013-10-16,15.72,76.62
0.5513,2013-11-01,15.72,76.62
0.4977,2013-11-17,15.72,76.62
0.2959,2013-12-03,15.72,76.62
0.2727,2013-12-19,15.72,76.62
0.2855,2014-01-01,15.72,76.62
0.4969,2014-01-17,15.72,76.62
0.7738,2014-02-02,15.72,76.62
0.8772,2014-02-18,15.72,76.62
0.8425,2014-03-06,15.72,76.62
0.6354,2014-03-22,15.72,76.62
0.3885,2014-04-07,15.72,76.62
0.2943,2014-04-23,15.72,76.62
0.2669,2014-05-09,15.72,76.62
