NDVI,date,latitude,longitude
0.3392,2010-01-01,15.9,76.59
0.3307,2010-01-17,15.9,76.59
0.2867,2010-02-02,15.9,76.59
0.27,2010-02-18,15.9,76.59
0.2626,2010-03-06,15.9,76.59
0.2417,2010-03-22,15.9,76.59
0.2404,2010-04-07,15.9,76.59
0.2354,2010-04-23,15.9,76.59
0.2235,2010-05-09,15.9,76.59
0.2346,2010-05-25,15.9,76.59
0.1822,2010-06-10,15.9,76.59
0.2952,2010-06-26,15.9,76.59
0.3753,2010-07-12,15.9,76.59
0.3848,2010-07-28,15.9,76.59
0.4554,2010-08-13,15.9,76.59
0.198,2010-08-29,15.9,76.59
0.4018,2010-09-14,15.9,76.59
0.4755,2010-09-30,15.9,76.59
0.4737,2010-10-16,15.9,76.59
0.437,2010-11-01,15.9,76.59
0.4735,2010-11-17,15.9,76.59
0.392,2010-12-03,15.9,76.59
0.3637,2010-12-19,15.9,76.59
0.3007,2011-01-01,15.9,76.59
0.3052,2011-01-17,15.9,76.59
0.2753,2011-02-02,15.9,76.59
0.2631,2011-02-18,15.9,76.59
0.2568,2011-03-06,15.9,76.59
0.2523,2011-03-22,15.9,76.59
0.2485,2011-04-07,15.9,76.59
0.2602,2011-04-23,15.9,76.59
0.2494,2011-05-09,15.9,76.59
0.3155,2011-05-25,15.9,76.59
0.341,2011-06-10,15.9,76.59
0.1863,2011-06-26,15.9,76.59
0.2123,2011-07-12,15.9,76.59
0.1949,2011-07-28,15.9,76.59
0.377,2011-08-13,15.9,76.59
0.1874,2011-08-29,15.9,76.59
0.4319,2011-09-14,15.9,76.59
0.4452,2011-09-30,15.9,76.59
0.3938,2011-10-16,15.9,76.59
0.3505,2011-11-01,15.9,76.59
0.3325,2011-11-17,15.9,76.59
0.3036,2011-12-03,15.9,76.59
0.2833,2011-12-19,15.9,76.59
0.282,2012-01-01,15.9,76.59
0.2593,2012-01-17,15.9,76.59
0.2526,2012-02-02,15.9,76.59
0.2527,2012-02-18,15.9,76.59
0.2308,2012-03-05,15.9,76.59
0.2316,2012-03-21,15.9,76.59
0.2193,2012-04-06,15.9,76.59
0.2152,2012-04-22,15.9,76.59
0.2169,2012-05-08,15.9,76.59
0.2086,2012-05-24,15.9,76.59
0.2073,2012-06-09,15.9,76.59
0.1557,2012-06-25,15.9,76.59
0.248,2012-07-11,15.9,76.59
0.1428,2012-07-27,15.9,76.59
0.2237,2012-08-12,15.9,76.59
0.2075,2012-08-28,15.9,76.59
0.3264,2012-09-13,15.9,76.59
0.3727,2012-09-29,15.9,76.59
0.3924,2012-10-15,15.9,76.59
0.3822,2012-10-31,15.9,76.59
0.3708,2012-11-16,15.9,76.59
0.3104,2012-12-02,15.9,76.59
0.3094,2012-12-18,15.9,76.59
0.2561,2013-01-01,15.9,76.59
0.2646,2013-01-17,15.9,76.59
0.2583,2013-02-02,15.9,76.59
0.2523,2013-02-18,15.9,76.59
0.2419,2013-03-06,15.9,76.59
0.2354,2013-03-22,15.9,76.59
0.2278,2013-04-07,15.9,76.59
0.2478,2013-04-23,15.9,76.59
0.2403,2013-05-09,15.9,76.59
0.2561,2013-05-25,15.9,76.59
0.3617,2013-06-10,15.9,76.59
0.3641,2013-06-26,15.9,76.59
0.2222,2013-07-12,15.9,76.59
0.1629,2013-07-28,15.9,76.59
0.4641,2013-08-13,15.9,76.59
