NDVI,date,latitude,longitude
0.4765,2010-01-01,16.03,76.98
0.5067,2010-01-17,16.03,76.98
0.5582,2010-02-02,16.03,76.98
0.567,2010-02-18,16.03,76.98
0.482,2010-03-06,16.03,76.98
0.4435,2010-03-22,16.03,76.98
0.3858,2010-04-07,16.03,76.98
0.2587,2010-04-23,16.03,76.98
0.2379,2010-05-09,16.03,76.98
0.2357,2010-05-25,16.03,76.98
0.3333,2010-06-10,16.03,76.98
0.3467,2010-06-26,16.03,76.98
0.3572,2010-07-12,16.03,76.98
0.1738,2010-07-28,16.03,76.98
0.4987,2010-08-13,16.03,76.98
0.3629,2010-08-29,16.03,76.98
0.6224,2010-09-14,16.03,76.98
0.6709,2010-09-30,16.03,76.98
0.7548,2010-10-16,16.03,76.98
0.7718,2010-11-01,16.03,76.98
0.6581,2010-11-17,16.03,76.98
0.524,2010-12-03,16.03,76.98
0.4946,2010-12-19,16.03,76.98
0.4189,2011-01-01,16.03,76.98
0.3932,2011-01-17,16.03,76.98
0.449,2011-02-02,16.03,76.98
0.5784,2011-02-18,16.03,76.98
0.5251,2011-03-06,16.03,76.98
0.5334,2011-03-22,16.03,76.98
0.4964,2011-04-07,16.03,76.98
0.3785,2011-04-23,16.03,76.98
0.259,2011-05-09,16.03,76.98
0.2592,2011-05-25,16.03,76.98
0.2955,2011-06-10,16.03,76.98
0.2098,2011-06-26,16.03,76.98
0.0832,2011-07-12,16.03,76.98
0.077,2011-07-28,16.03,76.98
0.2673,2011-08-13,16.03,76.98
0.253,2011-08-29,16.03,76.98
0.419,2011-09-14,16.03,76.98
0.6336,2011-09-30,16.03,76.98
0.6791,2011-10-16,16.03,76.98
0.6891,2011-11-01,16.03,76.98
0.6303,2011-11-17,16.03,76.98
0.6666,2011-12-03,16.03,76.98
0.5192,2011-12-19,16.03,76.98
0.5192,2012-01-01,16.03,76.98
0.3874,2012-01-17,16.03,76.98
0.3153,2012-02-02,16.03,76.98
0.3299,2012-02-18,16.03,76.98
0.291,2012-03-05,16.03,76.98
0.2806,2012-03-21,16.03,76.98
0.2784,2012-04-06,16.03,76.98
0.2501,2012-04-22,16.03,76.98
0.251,2012-05-08,16.03,76.98
0.2334,2012-05-24,16.03,76.98
0.229,2012-06-09,16.03,76.98
0.0823,2012-06-25,16.03,76.98
0.1462,2012-07-11,16.03,76.98
0.2442,2012-07-27,16.03,76.98
0.1121,2012-08-12,16.03,76.98
0.1461,2012-08-28,16.03,76.98
0.4628,2012-09-13,16.03,76.98
0.6368,2012-09-29,16.03,76.98
0.7084,2012-10-15,16.03,76.98
0.7837,2012-10-31,16.03,76.98
0.7714,2012-11-16,16.03,76.98
0.5715,2012-12-02,16.03,76.98
0.5332,2012-12-18,16.03,76.98
0.4439,2013-01-01,16.03,76.98
0.3968,2013-01-17,16.03,76.98
0.3353,2013-02-02,16.03,76.98
0.3403,2013-02-18,16.03,76.98
0.327,2013-03-06,16.03,76.98
0.3014,2013-03-22,16.03,76.98
0.2743,2013-04-07,16.03,76.98
0.2595,2013-04-23,16.03,76.98
0.276,2013-05-09,16.03,76.98
0.2338,2013-05-25,16.03,76.98
0.137,2013-06-10,16.03,76.98
0.0499,2013-06-26,16.03,76.98
0.1038,2013-07-12,16.03,76.98
0.1492,2013-07-28,16.03,76.98
0.4598,2013-08-13,16.03,76.98
0.4107,2013-08-29,16.03,76.98
0.6969,2013-09-14,16.03,76.98
0.7641,2013-09-30,16.03,76.98
0.7641,2013-10-16,16.03,76.98
