NDVI,date,latitude,longitude
0.322,2010-01-01,16.03,76.54
0.2639,2010-01-01,16.03,76.54
0.2771,2010-01-17,16.03,76.54
0.3071,2010-01-17,16.03,76.54
0.2421,2010-02-02,16.03,76.54
0.2518,2010-02-02,16.03,76.54
0.2256,2010-02-18,16.03,76.54
0.2409,2010-02-18,16.03,76.54
0.2261,2010-03-06,16.03,76.54
0.275,2010-03-06,16.03,76.54
0.2114,2010-03-22,16.03,76.54
0.2285,2010-03-22,16.03,76.54
0.2021,2010-04-07,16.03,76.54
0.2198,2010-04-07,16.03,76.54
0.2213,2010-04-23,16.03,76.54
0.2321,2010-04-23,16.03,76.54
0.2243,2010-05-09,16.03,76.54
0.2311,2010-05-09,16.03,76.54
0.2639,2010-05-25,16.03,76.54
0.2823,2010-05-25,16.03,76.54
0.2945,2010-06-10,16.03,76.54
0.2782,2010-06-10,16.03,76.54
0.3342,2010-06-26,16.03,76.54
0.3035,2010-06-26,16.03,76.54
0.4473,2010-07-12,16.03,76.54
0.4271,2010-07-12,16.03,76.54
0.4365,2010-07-28,16.03,76.54
0.4772,2010-07-28,16.03,76.54
0.5544,2010-08-13,16.03,76.54
0.5542,2010-08-13,16.03,76.54
0.4476,2010-08-29,16.03,76.54
0.4246,2010-08-29,16.03,76.54
0.45,2010-09-14,16.03,76.54
0.5088,2010-09-14,16.03,76.54
0.4072,2010-09-30,16.03,76.54
0.3396,2010-09-30,16.03,76.54
0.376,2010-10-16,16.03,76.54
0.4126,2010-10-16,16.03,76.54
0.4599,2010-11-01,16.03,76.54
0.5039,2010-11-01,16.03,76.54
0.4288,2010-11-17,16.03,76.54
0.4364,2010-11-17,16.03,76.54
0.378,2010-12-03,16.03,76.54
0.379,2010-12-03,16.03,76.54
0.3445,2010-12-19,16.03,76.54
0.3165,2010-12-19,16.03,76.54
0.3153,2011-01-01,16.03,76.54
0.266,2011-01-01,16.03,76.54
0.2619,2011-01-17,16.03,76.54
0.2872,2011-01-17,16.03,76.54
0.2596,2011-02-02,16.03,76.54
0.2739,2011-02-02,16.03,76.54
0.2321,2011-02-18,16.03,76.54
0.258,2011-02-18,16.03,76.54
0.2579,2011-03-06,16.03,76.54
0.2763,2011-03-06,16.03,76.54
0.2313,2011-03-22,16.03,76.54
0.2364,2011-03-22,16.03,76.54
0.213,2011-04-07,16.03,76.54
0.2191,2011-04-07,16.03,76.54
0.2144,2011-04-23,16.03,76.54
0.2238,2011-04-23,16.03,76.54
0.2118,2011-05-09,16.03,76.54
0.251,2011-05-09,16.03,76.54
0.1909,2011-05-25,16.03,76.54
0.2143,2011-05-25,16.03,76.54
0.2725,2011-06-10,16.03,76.54
0.3231,2011-06-10,16.03,76.54
0.3303,2011-06-26,16.03,76.54
0.3356,2011-06-26,16.03,76.54
0.1072,2011-07-12,16.03,76.54
0.4275,2011-07-12,16.03,76.54
0.3419,2011-07-28,16.03,76.54
0.4624,2011-07-28,16.03,76.54
0.3838,2011-08-13,16.03,76.54
0.5466,2011-08-13,16.03,76.54
0.3524,2011-08-29,16.03,76.54
0.4597,2011-08-29,16.03,76.54
0.4198,2011-09-14,16.03,76.54
0.4153,2011-09-14,16.03,76.54
0.0935,2011-09-30,16.03,76.54
0.4735,2011-09-30,16.03,76.54
0.336,2011-10-16,16.03,76.54
0.3161,2011-10-16,16.03,76.54
0.274,2011-11-01,16.03,76.54
0.2896,2011-11-01,16.03,76.54
0.2807,2011-11-17,16.03,76.54
0.2849,2011-11-17,16.03,76.54
0.2406,2011-12-03,16.03,76.54
0.2627,2011-12-03,16.03,76.54
0.2096,2011-12-19,16.03,76.54
0.2354,2011-12-19,16.03,76.54
0.2052,2012-01-01,16.03,76.54
0.2234,2012-01-01,16.03,76.54
0.2131,2012-01-17,16.03,76.54
0.2265,2012-01-17,16.03,76.54
0.1942,2012-02-02,16.03,76.54
0.2019,2012-02-02,16.03,76.54
0.1874,2012-02-18,16.03,76.54
0.2022,2012-02-18,16.03,76.54
0.1847,2012-03-05,16.03,76.54
0.2096,2012-03-05,16.03,76.54
0.1857,2012-03-21,16.03,76.54
0.2023,2012-03-21,16.03,76.54
0.1911,2012-04-06,16.03,76.54
0.1969,2012-04-06,16.03,76.54
0.1718,2012-04-22,16.03,76.54
0.1903,2012-04-22,16.03,76.54
0.1798,2012-05-08,16.03,76.54
0.1934,2012-05-08,16.03,76.54
0.1647,2012-05-24,16.03,76.54
0.1748,2012-05-24,16.03,76.54
0.1521,2012-06-09,16.03,76.54
