NDVI,date,latitude,longitude
0.5208,2010-01-01,15.97,77.48
0.3906,2010-01-17,15.97,77.48
0.3578,2010-02-02,15.97,77.48
0.335,2010-02-18,15.97,77.48
0.3285,2010-03-06,15.97,77.48
0.2684,2010-03-22,15.97,77.48
0.2835,2010-04-07,15.97,77.48
0.2606,2010-04-23,15.97,77.48
0.2877,2010-05-09,15.97,77.48
0.2727,2010-05-25,15.97,77.48
0.1474,2010-06-10,15.97,77.48
0.3581,2010-06-26,15.97,77.48
0.3108,2010-07-12,15.97,77.48
0.207,2010-07-28,15.97,77.48
0.2499,2010-08-13,15.97,77.48
0.4203,2010-08-29,15.97,77.48
0.5644,2010-09-14,15.97,77.48
0.3677,2010-09-30,15.97,77.48
0.7393,2010-10-16,15.97,77.48
0.6782,2010-11-01,15.97,77.48
0.6611,2010-11-17,15.97,77.48
0.5769,2010-12-03,15.97,77.48
0.6375,2010-12-19,15.97,77.48
0.4737,2011-01-01,15.97,77.48
0.3771,2011-01-17,15.97,77.48
0.2898,2011-02-02,15.97,77.48
0.3111,2011-02-18,15.97,77.48
0.277,2011-03-06,15.97,77.48
0.295,2011-03-22,15.97,77.48
0.2743,2011-04-07,15.97,77.48
0.2681,2011-04-23,15.97,77.48
0.2489,2011-05-09,15.97,77.48
0.3473,2011-05-25,15.97,77.48
0.0865,2011-06-10,15.97,77.48
0.4074,2011-06-26,15.97,77.48
0.3275,2011-07-12,15.97,77.48
0.4164,2011-07-28,15.97,77.48
0.3253,2011-08-13,15.97,77.48
0.4217,2011-08-29,15.97,77.48
0.4641,2011-09-14,15.97,77.48
0.5942,2011-09-30,15.97,77.48
0.5886,2011-10-16,15.97,77.48
0.8638,2011-11-01,15.97,77.48
0.6501,2011-11-17,15.97,77.48
0.6647,2011-12-03,15.97,77.48
0.5859,2011-12-19,15.97,77.48
0.4582,2012-01-01,15.97,77.48
0.4841,2012-01-17,15.97,77.48
0.3925,2012-02-02,15.97,77.48
0.3785,2012-02-18,15.97,77.48
0.3329,2012-03-05,15.97,77.48
0.3058,2012-03-21,15.97,77.48
0.2741,2012-04-06,15.97,77.48
0.2894,2012-04-22,15.97,77.48
0.3258,2012-05-08,15.97,77.48
0.2467,2012-05-24,15.97,77.48
0.267,2012-06-09,15.97,77.48
0.2475,2012-06-25,15.97,77.48
0.3303,2012-07-11,15.97,77.48
0.335,2012-07-27,15.97,77.48
0.3895,2012-08-12,15.97,77.48
0.4241,2012-08-28,15.97,77.48
0.4722,2012-09-13,15.97,77.48
0.5354,2012-09-29,15.97,77.48
0.5018,2012-10-15,15.97,77.48
0.6512,2012-10-31,15.97,77.48
0.6656,2012-11-16,15.97,77.48
0.6657,2012-12-02,15.97,77.48
0.6969,2012-12-18,15.97,77.48
0.5386,2013-01-01,15.97,77.48
0.5165,2013-01-17,15.97,77.48
0.4864,2013-02-02,15.97,77.48
0.3887,2013-02-18,15.97,77.48
0.3774,2013-03-06,15.97,77.48
0.3133,2013-03-22,15.97,77.48
0.2816,2013-04-07,15.97,77.48
0.2513,2013-04-23,15.97,77.48
0.2641,2013-05-09,15.97,77.48
0.2422,2013-05-25,15.97,77.48
0.1815,2013-06-10,15.97,77.48
0.1939,2013-06-26,15.97,77.48
0.2599,2013-07-12,15.97,77.48
0.2001,2013-07-28,15.97,77.48
0.3989,2013-08-13,15.97,77.48
0.3858,2013-08-29,15.97,77.48
0.6866,2013-09-14,15.97,77.48
0.5342,2013-09-30,15.97,77.48
0.7034,2013-10-16,15.97,77.48
0.7358,2013-11-01,15.97,77.48
0.6992,2013-11-17,15.97,77.48
0.6402,2013-12-03,15.97,77.48
0.64,2013-12-19,15.97,77.48
0.64,2014-01-01,15.97,77.48
0.4339,2014-01-17,15.97,77.48
0.5082,2014-02-02,15.97,77.48
0.3796,2014-02-18,15.97,77.48
0.4204,2014-03-06,15.97,77.48
0.3955,2014-03-22,15.97,77.48
0.3799,2014-04-07,15.97,77.48
0.3032,2014-04-23,15.97,77.48
0.2932,2014-05-09,15.97,77.48
0.2818,2014-05-25,15.97,77.48
0.2918,2014-06-10,15.97,77.48
0.2746,2014-06-26,15.97,77.48
0.2591,2014-07-12,15.97,77.48
0.3011,2014-07-28,15.97,77.48
0.3837,2014-08-13,15.97,77.48
0.5457,2014-08-29,15.97,77.48
0.8065,2014-09-14,15.97,77.48
0.72,2014-09-30,15.97,77.48
0.6668,2014-10-16,15.97,77.48
0.7428,2014-11-01,15.97,77.48
0.6834,2014-11-17,15.97,77.48
0.6402,2014-12-03,15.97,77.48
0.5749,2014-12-19,15.97,77.48
0.6444,2015-01-01,15.97,77.48
0.533,2015-01-17,15.97,77.48
0.4602,2015-02-02,15.97,77.48
0.4039,2015-02-18,15.97,77.48
0.3917,2015-03-06,15.97,77.48
0.2851,2015-03-22,15.97,77.48
0.2595,2015-04-07,15.97,77.48
0.2539,2015-04-23,15.97,77.48
0.2904,2015-05-09,15.97,77.48
0.2877,2015-05-25,15.97,77.48
0.3184,2015-06-10,15.97,77.48
0.2796,2015-06-26,15.97,77.48
0.1949,2015-07-12,15.97,77.48
0.3399,2015-07-28,15.97,77.48
0.2705,2015-08-13,15.97,77.48
0.3649,2015-08-29,15.97,77.48
0.5277,2015-09-14,15.97,77.48
0.6118,2015-09-30,15.97,77.48
0.6766,2015-10-16,15.97,77.48
0.6928,2015-11-01,15.97,77.48
0.7365,2015-11-17,15.97,77.48
0.6737,2015-12-03,15.97,77.48
0.6099,2015-12-19,15.97,77.48
0.5027,2016-01-01,15.97,77.48
0.5327,2016-01-17,15.97,77.48
0.4068,2016-02-02,15.97,77.48
0.4821,2016-02-18,15.97,77.48
0.3174,2016-03-05,15.97,77.48
0.3001,2016-03-21,15.97,77.48
0.2764,2016-04-06,15.97,77.48
0.2592,2016-04-22,15.97,77.48
0.2779,2016-05-08,15.97,77.48
0.249,2016-05-24,15.97,77.48
0.3156,2016-06-09,15.97,77.48
0.2802,2016-06-25,15.97,77.48
0.3875,2016-07-11,15.97,77.48
0.4572,2016-07-27,15.97,77.48
0.3915,2016-08-12,15.97,77.48
0.3701,2016-08-28,15.97,77.48
0.4845,2016-09-13,15.97,77.48
0.594,2016-09-29,15.97,77.48
0.491,2016-10-15,15.97,77.48
0.5787,2016-10-31,15.97,77.48
0.6415,2016-11-16,15.97,77.48
0.6669,2016-12-02,15.97,77.48
0.6591,2016-12-18,15.97,77.48
0.655,2017-01-01,15.97,77.48
0.4921,2017-01-17,15.97,77.48
0.3735,2017-02-02,15.97,77.48
0.3356,2017-02-18,15.97,77.48
0.3756,2017-03-06,15.97,77.48
0.3096,2017-03-22,15.97,77.48
0.2605,2017-04-07,15.97,77.48
0.2586,2017-04-23,15.97,77.48
0.2675,2017-05-09,15.97,77.48
0.285,2017-05-25,15.97,77.48
0.4427,2017-06-10,15.97,77.48
0.4146,2017-06-26,15.97,77.48
0.2729,2017-07-12,15.97,77.48
0.397,2017-07-28,15.97,77.48
0.4868,2017-08-13,15.97,77.48
0.6211,2017-08-29,15.97,77.48
0.6277,2017-09-14,15.97,77.48
0.8952,2017-09-30,15.97,77.48
0.7951,2017-10-16,15.97,77.48
0.8432,2017-11-01,15.97,77.48
0.812,2017-11-17,15.97,77.48
0.7434,2017-12-03,15.97,77.48
0.7006,2017-12-19,15.97,77.48
0.6021,2018-01-01,15.97,77.48
0.5338,2018-01-17,15.97,77.48
0.4506,2018-02-02,15.97,77.48
0.4562,2018-02-18,15.97,77.48
0.3991,2018-03-06,15.97,77.48
0.3294,2018-03-22,15.97,77.48
0.291,2018-04-07,15.97,77.48
0.2655,2018-04-23,15.97,77.48
0.2458,2018-05-09,15.97,77.48
0.264,2018-05-25,15.97,77.48
0.2851,2018-06-10,15.97,77.48
0.3223,2018-06-26,15.97,77.48
0.0922,2018-07-12,15.97,77.48
0.3019,2018-07-28,15.97,77.48
0.2089,2018-08-13,15.97,77.48
0.4421,2018-08-29,15.97,77.48
0.4496,2018-09-14,15.97,77.48
0.5709,2018-09-30,15.97,77.48
0.6563,2018-10-16,15.97,77.48
0.6557,2018-11-01,15.97,77.48
0.6091,2018-11-17,15.97,77.48
0.5106,2018-12-03,15.97,77.48
0.4949,2018-12-19,15.97,77.48
0.495,2019-01-01,15.97,77.48
0.4476,2019-01-17,15.97,77.48
0.4438,2019-02-02,15.97,77.48
0.3928,2019-02-18,15.97,77.48
0.3152,2019-03-06,15.97,77.48
0.2954,2019-03-22,15.97,77.48
0.2717,2019-04-07,15.97,77.48
0.2746,2019-04-23,15.97,77.48
0.2527,2019-05-09,15.97,77.48
0.2751,2019-05-25,15.97,77.48
0.2509,2019-06-10,15.97,77.48
0.2787,2019-06-26,15.97,77.48
0.2695,2019-07-12,15.97,77.48
0.024,2019-07-28,15.97,77.48
0.369,2019-08-13,15.97,77.48
0.2681,2019-08-29,15.97,77.48
0.6281,2019-09-14,15.97,77.48
0.6313,2019-09-30,15.97,77.48
0.7994,2019-10-16,15.97,77.48
0.8065,2019-11-01,15.97,77.48
0.7529,2019-11-17,15.97,77.48
0.711,2019-12-03,15.97,77.48
0.5776,2019-12-19,15.97,77.48
0.4438,2020-01-01,15.97,77.48
0.5055,2020-01-17,15.97,77.48
0.4299,2020-02-02,15.97,77.48
0.365,2020-02-18,15.97,77.48
0.4192,2020-03-05,15.97,77.48
0.3516,2020-03-21,15.97,77.48
0.337,2020-04-06,15.97,77.48
0.3392,2020-04-22,15.97,77.48
0.2918,2020-05-08,15.97,77.48
0.2672,2020-05-24,15.97,77.48
0.3907,2020-06-09,15.97,77.48
0.5813,2020-06-25,15.97,77.48
0.5144,2020-07-11,15.97,77.48
0.3542,2020-07-27,15.97,77.48
0.173,2020-08-12,15.97,77.48
0.6401,2020-08-28,15.97,77.48
0.5338,2020-09-13,15.97,77.48
0.6415,2020-09-29,15.97,77.48
0.7642,2020-10-15,15.97,77.48
0.7509,2020-10-31,15.97,77.48
0.7298,2020-11-16,15.97,77.48
0.6652,2020-12-02,15.97,77.48
0.5656,2020-12-18,15.97,77.48
0.5673,2021-01-01,15.97,77.48
0.5365,2021-01-17,15.97,77.48
0.5431,2021-02-02,15.97,77.48
0.5167,2021-02-18,15.97,77.48
0.5542,2021-03-06,15.97,77.48
0.4598,2021-03-22,15.97,77.48
0.4321,2021-04-07,15.97,77.48
0.3715,2021-04-23,15.97,77.48
0.3505,2021-05-09,15.97,77.48
0.3182,2021-05-25,15.97,77.48
0.2396,2021-06-10,15.97,77.48
0.3061,2021-06-26,15.97,77.48
0.484,2021-07-12,15.97,77.48
0.2554,2021-07-28,15.97,77.48
0.624,2021-08-13,15.97,77.48
0.2535,2021-08-29,15.97,77.48
0.5073,2021-09-14,15.97,77.48
0.7306,2021-09-30,15.97,77.48
0.8132,2021-10-16,15.97,77.48
0.787,2021-11-01,15.97,77.48
