NDVI,date,latitude,longitude
0.4907,2010-01-01,15.65,76.73
0.5149,2010-01-17,15.65,76.73
0.6415,2010-02-02,15.65,76.73
0.5984,2010-02-18,15.65,76.73
0.7282,2010-03-06,15.65,76.73
0.4744,2010-03-22,15.65,76.73
0.3173,2010-04-07,15.65,76.73
0.2686,2010-04-23,15.65,76.73
0.2486,2010-05-09,15.65,76.73
0.2409,2010-05-25,15.65,76.73
0.1835,2010-06-10,15.65,76.73
0.3601,2010-06-26,15.65,76.73
0.4079,2010-07-12,15.65,76.73
0.144,2010-07-28,15.65,76.73
0.2259,2010-08-13,15.65,76.73
0.1384,2010-08-29,15.65,76.73
0.6421,2010-09-14,15.65,76.73
0.6695,2010-09-30,15.65,76.73
0.7136,2010-10-16,15.65,76.73
0.7443,2010-11-01,15.65,76.73
0.6785,2010-11-17,15.65,76.73
0.4263,2010-12-03,15.65,76.73
0.4169,2010-12-19,15.65,76.73
0.4625,2011-01-01,15.65,76.73
0.4295,2011-01-17,15.65,76.73
0.4997,2011-02-02,15.65,76.73
0.504,2011-02-18,15.65,76.73
0.756,2011-03-06,15.65,76.73
0.6157,2011-03-22,15.65,76.73
0.4431,2011-04-07,15.65,76.73
0.406,2011-04-23,15.65,76.73
0.2671,2011-05-09,15.65,76.73
0.3181,2011-05-25,15.65,76.73
0.3416,2011-06-10,15.65,76.73
0.38,2011-06-26,15.65,76.73
0.1394,2011-07-12,15.65,76.73
0.1061,2011-07-28,15.65,76.73
0.3233,2011-08-13,15.65,76.73
0.4404,2011-08-29,15.65,76.73
0.5207,2011-09-14,15.65,76.73
0.8056,2011-09-30,15.65,76.73
0.7393,2011-10-16,15.65,76.73
0.5909,2011-11-01,15.65,76.73
0.5466,2011-11-17,15.65,76.73
0.4586,2011-12-03,15.65,76.73
0.4098,2011-12-19,15.65,76.73
0.3394,2012-01-01,15.65,76.73
0.3669,2012-01-17,15.65,76.73
0.3833,2012-02-02,15.65,76.73
0.4877,2012-02-18,15.65,76.73
0.4658,2012-03-05,15.65,76.73
0.5467,2012-03-21,15.65,76.73
0.419,2012-04-06,15.65,76.73
0.3479,2012-04-22,15.65,76.73
0.2848,2012-05-08,15.65,76.73
0.2581,2012-05-24,15.65,76.73
0.264,2012-06-09,15.65,76.73
0.2537,2012-06-25,15.65,76.73
0.2596,2012-07-11,15.65,76.73
0.2199,2012-07-27,15.65,76.73
0.1626,2012-08-12,15.65,76.73
0.1648,2012-08-28,15.65,76.73
0.471,2012-09-13,15.65,76.73
0.7273,2012-09-29,15.65,76.73
0.6378,2012-10-15,15.65,76.73
0.7201,2012-10-31,15.65,76.73
0.7225,2012-11-16,15.65,76.73
0.5059,2012-12-02,15.65,76.73
0.4169,2012-12-18,15.65,76.73
0.3398,2013-01-01,15.65,76.73
0.3371,2013-01-17,15.65,76.73
0.4029,2013-02-02,15.65,76.73
0.4526,2013-02-18,15.65,76.73
0.4532,2013-03-06,15.65,76.73
0.3768,2013-03-22,15.65,76.73
0.3472,2013-04-07,15.65,76.73
0.3096,2013-04-23,15.65,76.73
0.2691,2013-05-09,15.65,76.73
0.2464,2013-05-25,15.65,76.73
0.246,2013-06-10,15.65,76.73
0.1861,2013-06-26,15.65,76.73
0.0645,2013-07-12,15.65,76.73
0.1515,2013-07-28,15.65,76.73
0.3664,2013-08-13,15.65,76.73
