NDVI,date,latitude,longitude
0.3421,2010-01-01,16.29,76.92
0.298,2010-01-17,16.29,76.92
0.3059,2010-02-02,16.29,76.92
0.2507,2010-02-18,16.29,76.92
0.2327,2010-03-06,16.29,76.92
0.2342,2010-03-22,16.29,76.92
0.2355,2010-04-07,16.29,76.92
0.2188,2010-04-23,16.29,76.92
0.2141,2010-05-09,16.29,76.92
0.2541,2010-05-25,16.29,76.92
0.3188,2010-06-10,16.29,76.92
0.3711,2010-06-26,16.29,76.92
0.3068,2010-07-12,16.29,76.92
0.4632,2010-07-28,16.29,76.92
0.6063,2010-08-13,16.29,76.92
0.6105,2010-08-29,16.29,76.92
0.6087,2010-09-14,16.29,76.92
0.5218,2010-09-30,16.29,76.92
0.5197,2010-10-16,16.29,76.92
0.2786,2010-11-01,16.29,76.92
0.4734,2010-11-17,16.29,76.92
0.3757,2010-12-03,16.29,76.92
0.3758,2010-12-19,16.29,76.92
0.3548,2011-01-01,16.29,76.92
0.3151,2011-01-17,16.29,76.92
0.3019,2011-02-02,16.29,76.92
0.2576,2011-02-18,16.29,76.92
0.243,2011-03-06,16.29,76.92
0.2466,2011-03-22,16.29,76.92
0.2505,2011-04-07,16.29,76.92
0.2517,2011-04-23,16.29,76.92
0.2538,2011-05-09,16.29,76.92
0.2406,2011-05-25,16.29,76.92
0.3385,2011-06-10,16.29,76.92
0.1593,2011-06-26,16.29,76.92
0.2184,2011-07-12,16.29,76.92
0.2497,2011-07-28,16.29,76.92
0.1756,2011-08-13,16.29,76.92
0.1958,2011-08-29,16.29,76.92
0.4777,2011-09-14,16.29,76.92
0.3796,2011-09-30,16.29,76.92
0.3505,2011-10-16,16.29,76.92
0.2986,2011-11-01,16.29,76.92
0.278,2011-11-17,16.29,76.92
0.2698,2011-12-03,16.29,76.92
0.249,2011-12-19,16.29,76.92
0.2498,2012-01-01,16.29,76.92
0.218,2012-01-17,16.29,76.92
0.2268,2012-02-02,16.29,76.92
0.221,2012-02-18,16.29,76.92
0.2049,2012-03-05,16.29,76.92
0.2193,2012-03-21,16.29,76.92
0.2114,2012-04-06,16.29,76.92
0.2226,2012-04-22,16.29,76.92
0.2318,2012-05-08,16.29,76.92
0.2021,2012-05-24,16.29,76.92
0.2021,2012-06-09,16.29,76.92
0.2054,2012-06-25,16.29,76.92
0.2783,2012-07-11,16.29,76.92
0.2774,2012-07-27,16.29,76.92
0.2999,2012-08-12,16.29,76.92
0.3718,2012-08-28,16.29,76.92
0.4583,2012-09-13,16.29,76.92
0.4662,2012-09-29,16.29,76.92
0.4092,2012-10-15,16.29,76.92
0.4007,2012-10-31,16.29,76.92
0.3585,2012-11-16,16.29,76.92
0.2861,2012-12-02,16.29,76.92
0.2699,2012-12-18,16.29,76.92
0.2291,2013-01-01,16.29,76.92
0.2274,2013-01-17,16.29,76.92
0.2283,2013-02-02,16.29,76.92
0.2318,2013-02-18,16.29,76.92
0.2178,2013-03-06,16.29,76.92
0.215,2013-03-22,16.29,76.92
0.1994,2013-04-07,16.29,76.92
0.2192,2013-04-23,16.29,76.92
0.2408,2013-05-09,16.29,76.92
0.2606,2013-05-25,16.29,76.92
0.3633,2013-06-10,16.29,76.92
0.3874,2013-06-26,16.29,76.92
0.3548,2013-07-12,16.29,76.92
0.4388,2013-07-28,16.29,76.92
0.4048,2013-08-13,16.29,76.92
0.5792,2013-08-29,16.29,76.92
0.5866,2013-09-14,16.29,76.92
0.5634,2013-09-30,16.29,76.92
0.4913,2013-10-16,16.29,76.92
0.4862,2013-11-01,16.29,76.92
0.4591,2013-11-17,16.29,76.92
0.4141,2013-12-03,16.29,76.92
0.3676,2013-12-19,16.29,76.92
0.3431,2014-01-01,16.29,76.92
0.3116,2014-01-17,16.29,76.92
0.292,2014-02-02,16.29,76.92
0.286,2014-02-18,16.29,76.92
0.281,2014-03-06,16.29,76.92
0.2899,2014-03-22,16.29,76.92
0.286,2014-04-07,16.29,76.92
0.2675,2014-04-23,16.29,76.92
0.2987,2014-05-09,16.29,76.92
0.2974,2014-05-25,16.29,76.92
0.2628,2014-06-10,16.29,76.92
0.2623,2014-06-26,16.29,76.92
0.3115,2014-07-12,16.29,76.92
0.367,2014-07-28,16.29,76.92
0.6052,2014-08-13,16.29,76.92
0.5294,2014-08-29,16.29,76.92
0.6481,2014-09-14,16.29,76.92
0.5363,2014-09-30,16.29,76.92
0.5083,2014-10-16,16.29,76.92
0.4654,2014-11-01,16.29,76.92
0.3766,2014-11-17,16.29,76.92
0.343,2014-12-03,16.29,76.92
0.3513,2014-12-19,16.29,76.92
0.3173,2015-01-01,16.29,76.92
0.3222,2015-01-17,16.29,76.92
0.2692,2015-02-02,16.29,76.92
0.27,2015-02-18,16.29,76.92
0.2557,2015-03-06,16.29,76.92
0.2637,2015-03-22,16.29,76.92
0.2711,2015-04-07,16.29,76.92
0.3105,2015-04-23,16.29,76.92
0.3147,2015-05-09,16.29,76.92
0.2582,2015-05-25,16.29,76.92
0.2837,2015-06-10,16.29,76.92
0.2581,2015-06-26,16.29,76.92
0.3139,2015-07-12,16.29,76.92
0.3255,2015-07-28,16.29,76.92
0.2612,2015-08-13,16.29,76.92
0.3474,2015-08-29,16.29,76.92
0.4649,2015-09-14,16.29,76.92
0.458,2015-09-30,16.29,76.92
0.408,2015-10-16,16.29,76.92
0.3657,2015-11-01,16.29,76.92
0.3582,2015-11-17,16.29,76.92
0.3507,2015-12-03,16.29,76.92
0.3189,2015-12-19,16.29,76.92
0.3263,2016-01-01,16.29,76.92
0.2739,2016-01-17,16.29,76.92
0.2813,2016-02-02,16.29,76.92
