NDVI,date,latitude,longitude
0.3559,2010-01-01,16.37,76.85
0.5674,2010-01-17,16.37,76.85
0.423,2010-02-02,16.37,76.85
0.3261,2010-02-18,16.37,76.85
0.2868,2010-03-06,16.37,76.85
0.2626,2010-03-22,16.37,76.85
0.2547,2010-04-07,16.37,76.85
0.2191,2010-04-23,16.37,76.85
0.2393,2010-05-09,16.37,76.85
0.2436,2010-05-25,16.37,76.85
0.2652,2010-06-10,16.37,76.85
0.3068,2010-06-26,16.37,76.85
0.325,2010-07-12,16.37,76.85
0.542,2010-07-28,16.37,76.85
0.5671,2010-08-13,16.37,76.85
0.6046,2010-08-29,16.37,76.85
0.5184,2010-09-14,16.37,76.85
0.4819,2010-09-30,16.37,76.85
0.4391,2010-10-16,16.37,76.85
0.0937,2010-11-01,16.37,76.85
0.4493,2010-11-17,16.37,76.85
0.549,2010-12-03,16.37,76.85
0.4493,2010-12-19,16.37,76.85
0.4538,2011-01-01,16.37,76.85
0.5936,2011-01-17,16.37,76.85
0.3414,2011-02-02,16.37,76.85
0.3321,2011-02-18,16.37,76.85
0.3085,2011-03-06,16.37,76.85
0.3145,2011-03-22,16.37,76.85
0.2904,2011-04-07,16.37,76.85
0.2625,2011-04-23,16.37,76.85
0.254,2011-05-09,16.37,76.85
0.2469,2011-05-25,16.37,76.85
0.2632,2011-06-10,16.37,76.85
0.2893,2011-06-26,16.37,76.85
0.1866,2011-07-12,16.37,76.85
0.2487,2011-07-28,16.37,76.85
0.3854,2011-08-13,16.37,76.85
0.3212,2011-08-29,16.37,76.85
0.526,2011-09-14,16.37,76.85
0.4277,2011-09-30,16.37,76.85
0.4513,2011-10-16,16.37,76.85
0.3984,2011-11-01,16.37,76.85
0.421,2011-11-17,16.37,76.85
0.4033,2011-12-03,16.37,76.85
0.4196,2011-12-19,16.37,76.85
0.4196,2012-01-01,16.37,76.85
0.378,2012-01-17,16.37,76.85
0.4124,2012-02-02,16.37,76.85
0.3741,2012-02-18,16.37,76.85
0.2891,2012-03-05,16.37,76.85
0.2641,2012-03-21,16.37,76.85
0.2746,2012-04-06,16.37,76.85
0.2425,2012-04-22,16.37,76.85
0.2638,2012-05-08,16.37,76.85
0.2561,2012-05-24,16.37,76.85
0.2589,2012-06-09,16.37,76.85
0.2433,2012-06-25,16.37,76.85
0.2908,2012-07-11,16.37,76.85
0.3199,2012-07-27,16.37,76.85
0.137,2012-08-12,16.37,76.85
0.5587,2012-08-28,16.37,76.85
0.4822,2012-09-13,16.37,76.85
0.4018,2012-09-29,16.37,76.85
0.4067,2012-10-15,16.37,76.85
0.3953,2012-10-31,16.37,76.85
0.38,2012-11-16,16.37,76.85
0.3836,2012-12-02,16.37,76.85
0.4615,2012-12-18,16.37,76.85
0.4615,2013-01-01,16.37,76.85
0.4879,2013-01-17,16.37,76.85
0.4241,2013-02-02,16.37,76.85
0.4121,2013-02-18,16.37,76.85
0.3182,2013-03-06,16.37,76.85
0.3175,2013-03-22,16.37,76.85
0.2476,2013-04-07,16.37,76.85
0.2331,2013-04-23,16.37,76.85
0.2636,2013-05-09,16.37,76.85
0.2647,2013-05-25,16.37,76.85
0.2635,2013-06-10,16.37,76.85
0.2944,2013-06-26,16.37,76.85
0.3942,2013-07-12,16.37,76.85
0.3166,2013-07-28,16.37,76.85
0.5241,2013-08-13,16.37,76.85
0.5651,2013-08-29,16.37,76.85
0.5408,2013-09-14,16.37,76.85
0.4662,2013-09-30,16.37,76.85
0.3947,2013-10-16,16.37,76.85
0.4187,2013-11-01,16.37,76.85
0.4014,2013-11-17,16.37,76.85
0.4311,2013-12-03,16.37,76.85
0.4981,2013-12-19,16.37,76.85
0.5699,2014-01-01,16.37,76.85
0.4748,2014-01-17,16.37,76.85
0.3768,2014-02-02,16.37,76.85
0.3857,2014-02-18,16.37,76.85
0.3433,2014-03-06,16.37,76.85
0.3196,2014-03-22,16.37,76.85
0.2809,2014-04-07,16.37,76.85
0.2912,2014-04-23,16.37,76.85
0.2793,2014-05-09,16.37,76.85
0.2823,2014-05-25,16.37,76.85
0.2788,2014-06-10,16.37,76.85
0.2601,2014-06-26,16.37,76.85
0.3639,2014-07-12,16.37,76.85
0.3099,2014-07-28,16.37,76.85
0.4663,2014-08-13,16.37,76.85
0.1954,2014-08-29,16.37,76.85
0.5218,2014-09-14,16.37,76.85
0.5823,2014-09-30,16.37,76.85
0.4872,2014-10-16,16.37,76.85
0.4494,2014-11-01,16.37,76.85
0.4417,2014-11-17,16.37,76.85
0.4238,2014-12-03,16.37,76.85
0.4652,2014-12-19,16.37,76.85
0.4728,2015-01-01,16.37,76.85
0.4181,2015-01-17,16.37,76.85
0.3997,2015-02-02,16.37,76.85
0.3017,2015-02-18,16.37,76.85
0.3205,2015-03-06,16.37,76.85
0.3081,2015-03-22,16.37,76.85
0.3194,2015-04-07,16.37,76.85
0.2995,2015-04-23,16.37,76.85
0.3041,2015-05-09,16.37,76.85
0.2646,2015-05-25,16.37,76.85
0.2707,2015-06-10,16.37,76.85
0.3645,2015-06-26,16.37,76.85
0.1008,2015-07-12,16.37,76.85
0.3115,2015-07-28,16.37,76.85
0.3011,2015-08-13,16.37,76.85
0.3109,2015-08-29,16.37,76.85
0.4606,2015-09-14,16.37,76.85
0.5143,2015-09-30,16.37,76.85
0.4566,2015-10-16,16.37,76.85
0.4121,2015-11-01,16.37,76.85
0.4172,2015-11-17,16.37,76.85
0.443,2015-12-03,16.37,76.85
0.5211,2015-12-19,16.37,76.85
0.414,2016-01-01,16.37,76.85
0.3368,2016-01-17,16.37,76.85
0.3915,2016-02-02,16.37,76.85
0.302,2016-02-18,16.37,76.85
0.3052,2016-03-05,16.37,76.85
0.2779,2016-03-21,16.37,76.85
0.2777,2016-04-06,16.37,76.85
0.2706,2016-04-22,16.37,76.85
0.2498,2016-05-08,16.37,76.85
0.258,2016-05-24,16.37,76.85
0.2532,2016-06-09,16.37,76.85
0.3427,2016-06-25,16.37,76.85
0.3037,2016-07-11,16.37,76.85
0.6376,2016-07-27,16.37,76.85
0.5373,2016-08-12,16.37,76.85
0.5404,2016-08-28,16.37,76.85
0.051,2016-09-13,16.37,76.85
0.496,2016-09-29,16.37,76.85
0.4767,2016-10-15,16.37,76.85
0.418,2016-10-31,16.37,76.85
0.348,2016-11-16,16.37,76.85
0.3785,2016-12-02,16.37,76.85
0.5028,2016-12-18,16.37,76.85
0.4079,2017-01-01,16.37,76.85
0.3722,2017-01-17,16.37,76.85
0.3305,2017-02-02,16.37,76.85
0.3517,2017-02-18,16.37,76.85
0.373,2017-03-06,16.37,76.85
0.3021,2017-03-22,16.37,76.85
0.2565,2017-04-07,16.37,76.85
0.2482,2017-04-23,16.37,76.85
0.266,2017-05-09,16.37,76.85
0.2365,2017-05-25,16.37,76.85
0.2715,2017-06-10,16.37,76.85
0.149,2017-06-26,16.37,76.85
0.2021,2017-07-12,16.37,76.85
0.477,2017-07-28,16.37,76.85
0.5534,2017-08-13,16.37,76.85
0.5313,2017-08-29,16.37,76.85
0.6106,2017-09-14,16.37,76.85
0.6097,2017-09-30,16.37,76.85
0.5742,2017-10-16,16.37,76.85
0.508,2017-11-01,16.37,76.85
0.4475,2017-11-17,16.37,76.85
0.4565,2017-12-03,16.37,76.85
0.5035,2017-12-19,16.37,76.85
0.5457,2018-01-01,16.37,76.85
0.4834,2018-01-17,16.37,76.85
0.498,2018-02-02,16.37,76.85
0.4186,2018-02-18,16.37,76.85
0.3339,2018-03-06,16.37,76.85
0.3259,2018-03-22,16.37,76.85
0.2973,2018-04-07,16.37,76.85
0.2732,2018-04-23,16.37,76.85
0.25,2018-05-09,16.37,76.85
0.2283,2018-05-25,16.37,76.85
0.2376,2018-06-10,16.37,76.85
0.307,2018-06-26,16.37,76.85
0.2266,2018-07-12,16.37,76.85
0.3304,2018-07-28,16.37,76.85
0.352,2018-08-13,16.37,76.85
0.4477,2018-08-29,16.37,76.85
0.4651,2018-09-14,16.37,76.85
0.5447,2018-09-30,16.37,76.85
0.5316,2018-10-16,16.37,76.85
0.5007,2018-11-01,16.37,76.85
0.4275,2018-11-17,16.37,76.85
0.4094,2018-12-03,16.37,76.85
0.3575,2018-12-19,16.37,76.85
0.3533,2019-01-01,16.37,76.85
0.3551,2019-01-17,16.37,76.85
0.3478,2019-02-02,16.37,76.85
0.392,2019-02-18,16.37,76.85
0.3748,2019-03-06,16.37,76.85
0.3075,2019-03-22,16.37,76.85
0.2825,2019-04-07,16.37,76.85
0.2688,2019-04-23,16.37,76.85
0.2492,2019-05-09,16.37,76.85
0.23,2019-05-25,16.37,76.85
0.2106,2019-06-10,16.37,76.85
0.171,2019-06-26,16.37,76.85
0.1666,2019-07-12,16.37,76.85
0.3413,2019-07-28,16.37,76.85
0.3073,2019-08-13,16.37,76.85
0.4602,2019-08-29,16.37,76.85
0.5833,2019-09-14,16.37,76.85
0.4873,2019-09-30,16.37,76.85
0.3474,2019-10-16,16.37,76.85
0.4185,2019-11-01,16.37,76.85
0.4197,2019-11-17,16.37,76.85
0.4079,2019-12-03,16.37,76.85
0.3937,2019-12-19,16.37,76.85
0.3441,2020-01-01,16.37,76.85
0.3897,2020-01-17,16.37,76.85
0.4691,2020-02-02,16.37,76.85
0.3815,2020-02-18,16.37,76.85
0.3691,2020-03-05,16.37,76.85
0.3297,2020-03-21,16.37,76.85
0.3133,2020-04-06,16.37,76.85
0.2945,2020-04-22,16.37,76.85
0.2553,2020-05-08,16.37,76.85
0.2636,2020-05-24,16.37,76.85
0.2266,2020-06-09,16.37,76.85
0.289,2020-06-25,16.37,76.85
0.2597,2020-07-11,16.37,76.85
0.2665,2020-07-27,16.37,76.85
0.3921,2020-08-12,16.37,76.85
0.7102,2020-08-28,16.37,76.85
0.1787,2020-09-13,16.37,76.85
0.6211,2020-09-29,16.37,76.85
0.6142,2020-10-15,16.37,76.85
0.542,2020-10-31,16.37,76.85
0.4286,2020-11-16,16.37,76.85
0.4309,2020-12-02,16.37,76.85
0.4121,2020-12-18,16.37,76.85
0.623,2021-01-01,16.37,76.85
0.3976,2021-01-17,16.37,76.85
0.5675,2021-02-02,16.37,76.85
0.4138,2021-02-18,16.37,76.85
0.444,2021-03-06,16.37,76.85
0.3205,2021-03-22,16.37,76.85
0.3336,2021-04-07,16.37,76.85
0.3029,2021-04-23,16.37,76.85
