NDVI,date,latitude,longitude
0.3064,2010-01-01,15.99,76.71
0.3804,2010-01-17,15.99,76.71
0.6201,2010-02-02,15.99,76.71
0.7766,2010-02-18,15.99,76.71
0.7408,2010-03-06,15.99,76.71
0.656,2010-03-22,15.99,76.71
0.4166,2010-04-07,15.99,76.71
0.2525,2010-04-23,15.99,76.71
0.2435,2010-05-09,15.99,76.71
0.2349,2010-05-25,15.99,76.71
0.3499,2010-06-10,15.99,76.71
0.2558,2010-06-26,15.99,76.71
0.2719,2010-07-12,15.99,76.71
0.1046,2010-07-28,15.99,76.71
0.1834,2010-08-13,15.99,76.71
0.1427,2010-08-29,15.99,76.71
0.7887,2010-09-14,15.99,76.71
0.8285,2010-09-30,15.99,76.71
0.8872,2010-10-16,15.99,76.71
0.7022,2010-11-01,15.99,76.71
0.7547,2010-11-17,15.99,76.71
0.3219,2010-12-03,15.99,76.71
0.3278,2010-12-19,15.99,76.71
0.3096,2011-01-01,15.99,76.71
0.2256,2011-01-17,15.99,76.71
0.3284,2011-02-02,15.99,76.71
0.6026,2011-02-18,15.99,76.71
0.8463,2011-03-06,15.99,76.71
0.7981,2011-03-22,15.99,76.71
0.6727,2011-04-07,15.99,76.71
0.5425,2011-04-23,15.99,76.71
0.2668,2011-05-09,15.99,76.71
0.248,2011-05-25,15.99,76.71
0.3095,2011-06-10,15.99,76.71
0.1725,2011-06-26,15.99,76.71
0.1741,2011-07-12,15.99,76.71
0.0612,2011-07-28,15.99,76.71
0.193,2011-08-13,15.99,76.71
0.4647,2011-08-29,15.99,76.71
0.1426,2011-09-14,15.99,76.71
0.8105,2011-09-30,15.99,76.71
0.8468,2011-10-16,15.99,76.71
0.7668,2011-11-01,15.99,76.71
0.7437,2011-11-17,15.99,76.71
0.5328,2011-12-03,15.99,76.71
0.314,2011-12-19,15.99,76.71
0.2802,2012-01-01,15.99,76.71
0.3479,2012-01-17,15.99,76.71
0.5012,2012-02-02,15.99,76.71
0.5647,2012-02-18,15.99,76.71
0.6421,2012-03-05,15.99,76.71
0.5024,2012-03-21,15.99,76.71
0.4246,2012-04-06,15.99,76.71
0.2642,2012-04-22,15.99,76.71
0.2997,2012-05-08,15.99,76.71
0.2335,2012-05-24,15.99,76.71
0.221,2012-06-09,15.99,76.71
0.1452,2012-06-25,15.99,76.71
0.2477,2012-07-11,15.99,76.71
0.2128,2012-07-27,15.99,76.71
0.268,2012-08-12,15.99,76.71
0.0934,2012-08-28,15.99,76.71
0.2773,2012-09-13,15.99,76.71
0.8476,2012-09-29,15.99,76.71
0.8688,2012-10-15,15.99,76.71
0.8313,2012-10-31,15.99,76.71
0.7723,2012-11-16,15.99,76.71
0.4031,2012-12-02,15.99,76.71
0.3,2012-12-18,15.99,76.71
0.283,2013-01-01,15.99,76.71
0.2895,2013-01-17,15.99,76.71
0.28,2013-02-02,15.99,76.71
0.309,2013-02-18,15.99,76.71
0.3425,2013-03-06,15.99,76.71
0.2825,2013-03-22,15.99,76.71
0.2575,2013-04-07,15.99,76.71
0.29,2013-04-23,15.99,76.71
0.2797,2013-05-09,15.99,76.71
0.2969,2013-05-25,15.99,76.71
0.376,2013-06-10,15.99,76.71
0.1511,2013-06-26,15.99,76.71
0.2545,2013-07-12,15.99,76.71
0.1659,2013-07-28,15.99,76.71
0.2177,2013-08-13,15.99,76.71
0.6026,2013-08-29,15.99,76.71
0.8696,2013-09-14,15.99,76.71
0.9011,2013-09-30,15.99,76.71
0.8467,2013-10-16,15.99,76.71
0.6344,2013-11-01,15.99,76.71
0.529,2013-11-17,15.99,76.71
0.3634,2013-12-03,15.99,76.71
0.2944,2013-12-19,15.99,76.71
0.2516,2014-01-01,15.99,76.71
0.4042,2014-01-17,15.99,76.71
0.6636,2014-02-02,15.99,76.71
0.8271,2014-02-18,15.99,76.71
0.8184,2014-03-06,15.99,76.71
0.7229,2014-03-22,15.99,76.71
0.3843,2014-04-07,15.99,76.71
0.2649,2014-04-23,15.99,76.71
0.2628,2014-05-09,15.99,76.71
0.34,2014-05-25,15.99,76.71
0.3055,2014-06-10,15.99,76.71
0.2773,2014-06-26,15.99,76.71
0.186,2014-07-12,15.99,76.71
0.071,2014-07-28,15.99,76.71
0.1772,2014-08-13,15.99,76.71
0.4709,2014-08-29,15.99,76.71
0.8176,2014-09-14,15.99,76.71
0.842,2014-09-30,15.99,76.71
0.8863,2014-10-16,15.99,76.71
0.8555,2014-11-01,15.99,76.71
0.4646,2014-11-17,15.99,76.71
0.4809,2014-12-03,15.99,76.71
0.3159,2014-12-19,15.99,76.71
0.2699,2015-01-01,15.99,76.71
0.3789,2015-01-17,15.99,76.71
0.5939,2015-02-02,15.99,76.71
