NDVI,date,latitude,longitude
0.3524,2010-01-01,16.21,77.24
0.3464,2010-01-17,16.21,77.24
0.32,2010-02-02,16.21,77.24
0.307,2010-02-18,16.21,77.24
0.3056,2010-03-06,16.21,77.24
0.2931,2010-03-22,16.21,77.24
0.2761,2010-04-07,16.21,77.24
0.2407,2010-04-23,16.21,77.24
0.2575,2010-05-09,16.21,77.24
0.2501,2010-05-25,16.21,77.24
0.2984,2010-06-10,16.21,77.24
0.0749,2010-06-26,16.21,77.24
0.115,2010-07-12,16.21,77.24
0.3984,2010-07-28,16.21,77.24
0.3004,2010-08-13,16.21,77.24
0.5414,2010-08-29,16.21,77.24
0.6724,2010-09-14,16.21,77.24
0.5975,2010-09-30,16.21,77.24
0.7623,2010-10-16,16.21,77.24
0.7274,2010-11-01,16.21,77.24
0.5351,2010-11-17,16.21,77.24
0.4029,2010-12-03,16.21,77.24
0.4539,2010-12-19,16.21,77.24
0.3228,2011-01-01,16.21,77.24
0.3881,2011-01-17,16.21,77.24
0.2997,2011-02-02,16.21,77.24
0.3458,2011-02-18,16.21,77.24
0.2777,2011-03-06,16.21,77.24
0.3076,2011-03-22,16.21,77.24
0.3287,2011-04-07,16.21,77.24
0.2775,2011-04-23,16.21,77.24
0.2299,2011-05-09,16.21,77.24
0.2241,2011-05-25,16.21,77.24
0.1175,2011-06-10,16.21,77.24
0.0905,2011-06-26,16.21,77.24
0.3125,2011-07-12,16.21,77.24
0.0826,2011-07-28,16.21,77.24
0.2661,2011-08-13,16.21,77.24
0.1787,2011-08-29,16.21,77.24
0.4763,2011-09-14,16.21,77.24
0.5616,2011-09-30,16.21,77.24
0.5625,2011-10-16,16.21,77.24
0.5925,2011-11-01,16.21,77.24
0.5086,2011-11-17,16.21,77.24
0.3362,2011-12-03,16.21,77.24
0.3185,2011-12-19,16.21,77.24
0.3099,2012-01-01,16.21,77.24
0.2671,2012-01-17,16.21,77.24
0.2554,2012-02-02,16.21,77.24
0.2401,2012-02-18,16.21,77.24
0.2255,2012-03-05,16.21,77.24
0.2256,2012-03-21,16.21,77.24
0.22,2012-04-06,16.21,77.24
0.2229,2012-04-22,16.21,77.24
0.222,2012-05-08,16.21,77.24
0.2159,2012-05-24,16.21,77.24
0.2119,2012-06-09,16.21,77.24
0.0632,2012-06-25,16.21,77.24
0.272,2012-07-11,16.21,77.24
0.2497,2012-07-27,16.21,77.24
0.0528,2012-08-12,16.21,77.24
0.2613,2012-08-28,16.21,77.24
0.4173,2012-09-13,16.21,77.24
0.5301,2012-09-29,16.21,77.24
0.5564,2012-10-15,16.21,77.24
0.5446,2012-10-31,16.21,77.24
0.5892,2012-11-16,16.21,77.24
0.4843,2012-12-02,16.21,77.24
0.3279,2012-12-18,16.21,77.24
0.308,2013-01-01,16.21,77.24
0.3085,2013-01-17,16.21,77.24
0.296,2013-02-02,16.21,77.24
0.3038,2013-02-18,16.21,77.24
0.2722,2013-03-06,16.21,77.24
0.2534,2013-03-22,16.21,77.24
0.2383,2013-04-07,16.21,77.24
0.2197,2013-04-23,16.21,77.24
0.2111,2013-05-09,16.21,77.24
0.2425,2013-05-25,16.21,77.24
0.082,2013-06-10,16.21,77.24
0.2529,2013-06-26,16.21,77.24
0.2305,2013-07-12,16.21,77.24
0.1698,2013-07-28,16.21,77.24
0.1873,2013-08-13,16.21,77.24
0.4862,2013-08-29,16.21,77.24
0.6296,2013-09-14,16.21,77.24
0.7445,2013-09-30,16.21,77.24
0.7149,2013-10-16,16.21,77.24
0.7012,2013-11-01,16.21,77.24
0.6192,2013-11-17,16.21,77.24
0.4902,2013-12-03,16.21,77.24
0.4358,2013-12-19,16.21,77.24
0.3939,2014-01-01,16.21,77.24
0.3562,2014-01-17,16.21,77.24
0.3231,2014-02-02,16.21,77.24
0.3328,2014-02-18,16.21,77.24
0.3227,2014-03-06,16.21,77.24
0.3279,2014-03-22,16.21,77.24
0.3068,2014-04-07,16.21,77.24
0.2627,2014-04-23,16.21,77.24
0.265,2014-05-09,16.21,77.24
0.2588,2014-05-25,16.21,77.24
0.253,2014-06-10,16.21,77.24
0.2405,2014-06-26,16.21,77.24
0.0815,2014-07-12,16.21,77.24
0.3429,2014-07-28,16.21,77.24
0.2731,2014-08-13,16.21,77.24
0.4738,2014-08-29,16.21,77.24
0.6189,2014-09-14,16.21,77.24
0.696,2014-09-30,16.21,77.24
0.6521,2014-10-16,16.21,77.24
0.6426,2014-11-01,16.21,77.24
0.5646,2014-11-17,16.21,77.24
0.4618,2014-12-03,16.21,77.24
0.3863,2014-12-19,16.21,77.24
0.36,2015-01-01,16.21,77.24
0.3604,2015-01-17,16.21,77.24
0.3598,2015-02-02,16.21,77.24
0.3889,2015-02-18,16.21,77.24
0.3128,2015-03-06,16.21,77.24
0.3004,2015-03-22,16.21,77.24
0.2416,2015-04-07,16.21,77.24
0.2366,2015-04-23,16.21,77.24
0.2462,2015-05-09,16.21,77.24
0.2233,2015-05-25,16.21,77.24
