NDVI,date,latitude,longitude
0.4456,2010-01-01,16.2,76.55
0.42,2010-01-17,16.2,76.55
0.318,2010-02-02,16.2,76.55
0.2935,2010-02-18,16.2,76.55
0.2713,2010-03-06,16.2,76.55
0.2783,2010-03-22,16.2,76.55
0.2546,2010-04-07,16.2,76.55
0.2604,2010-04-23,16.2,76.55
0.267,2010-05-09,16.2,76.55
0.2543,2010-05-25,16.2,76.55
0.2919,2010-06-10,16.2,76.55
0.3095,2010-06-26,16.2,76.55
0.4196,2010-07-12,16.2,76.55
0.4045,2010-07-28,16.2,76.55
0.1749,2010-08-13,16.2,76.55
0.5655,2010-08-29,16.2,76.55
0.5172,2010-09-14,16.2,76.55
0.5155,2010-09-30,16.2,76.55
0.5242,2010-10-16,16.2,76.55
0.582,2010-11-01,16.2,76.55
0.5133,2010-11-17,16.2,76.55
0.503,2010-12-03,16.2,76.55
0.4653,2010-12-19,16.2,76.55
0.4077,2011-01-01,16.2,76.55
0.3336,2011-01-17,16.2,76.55
0.2827,2011-02-02,16.2,76.55
0.2722,2011-02-18,16.2,76.55
0.2735,2011-03-06,16.2,76.55
0.2758,2011-03-22,16.2,76.55
0.2709,2011-04-07,16.2,76.55
0.2557,2011-04-23,16.2,76.55
0.2483,2011-05-09,16.2,76.55
0.2755,2011-05-25,16.2,76.55
0.3019,2011-06-10,16.2,76.55
0.1833,2011-06-26,16.2,76.55
0.2222,2011-07-12,16.2,76.55
0.2295,2011-07-28,16.2,76.55
0.3929,2011-08-13,16.2,76.55
0.5472,2011-08-29,16.2,76.55
0.3996,2011-09-14,16.2,76.55
0.3833,2011-09-30,16.2,76.55
0.4128,2011-10-16,16.2,76.55
0.4166,2011-11-01,16.2,76.55
0.4158,2011-11-17,16.2,76.55
0.4479,2011-12-03,16.2,76.55
0.4148,2011-12-19,16.2,76.55
0.323,2012-01-01,16.2,76.55
0.334,2012-01-17,16.2,76.55
0.2907,2012-02-02,16.2,76.55
0.2603,2012-02-18,16.2,76.55
0.2639,2012-03-05,16.2,76.55
0.2575,2012-03-21,16.2,76.55
0.2487,2012-04-06,16.2,76.55
0.2486,2012-04-22,16.2,76.55
0.2473,2012-05-08,16.2,76.55
0.2388,2012-05-24,16.2,76.55
0.2519,2012-06-09,16.2,76.55
0.2825,2012-06-25,16.2,76.55
0.2401,2012-07-11,16.2,76.55
0.1902,2012-07-27,16.2,76.55
0.345,2012-08-12,16.2,76.55
0.607,2012-08-28,16.2,76.55
0.4521,2012-09-13,16.2,76.55
0.3866,2012-09-29,16.2,76.55
0.3791,2012-10-15,16.2,76.55
0.485,2012-10-31,16.2,76.55
0.4622,2012-11-16,16.2,76.55
0.4254,2012-12-02,16.2,76.55
0.3598,2012-12-18,16.2,76.55
0.3103,2013-01-01,16.2,76.55
0.2658,2013-01-17,16.2,76.55
0.2755,2013-02-02,16.2,76.55
0.2489,2013-02-18,16.2,76.55
0.2496,2013-03-06,16.2,76.55
0.2327,2013-03-22,16.2,76.55
0.2145,2013-04-07,16.2,76.55
0.2309,2013-04-23,16.2,76.55
