NDVI,date,latitude,longitude
0.5242,2010-01-01,16.05,77.14
0.4222,2010-01-17,16.05,77.14
0.3639,2010-02-02,16.05,77.14
0.3327,2010-02-18,16.05,77.14
0.3104,2010-03-06,16.05,77.14
0.2512,2010-03-22,16.05,77.14
0.2548,2010-04-07,16.05,77.14
0.2478,2010-04-23,16.05,77.14
0.2424,2010-05-09,16.05,77.14
0.2536,2010-05-25,16.05,77.14
0.2652,2010-06-10,16.05,77.14
0.3184,2010-06-26,16.05,77.14
0.2871,2010-07-12,16.05,77.14
0.1729,2010-07-28,16.05,77.14
0.6531,2010-08-13,16.05,77.14
0.53,2010-08-29,16.05,77.14
0.4919,2010-09-14,16.05,77.14
0.6249,2010-09-30,16.05,77.14
0.5226,2010-10-16,16.05,77.14
0.477,2010-11-01,16.05,77.14
0.5738,2010-11-17,16.05,77.14
0.5232,2010-12-03,16.05,77.14
0.4065,2010-12-19,16.05,77.14
0.4563,2011-01-01,16.05,77.14
0.3688,2011-01-17,16.05,77.14
0.3231,2011-02-02,16.05,77.14
0.2566,2011-02-18,16.05,77.14
0.2447,2011-03-06,16.05,77.14
0.2677,2011-03-22,16.05,77.14
0.2676,2011-04-07,16.05,77.14
0.2475,2011-04-23,16.05,77.14
0.2217,2011-05-09,16.05,77.14
0.2424,2011-05-25,16.05,77.14
0.2922,2011-06-10,16.05,77.14
0.2206,2011-06-26,16.05,77.14
0.2881,2011-07-12,16.05,77.14
0.1746,2011-07-28,16.05,77.14
0.2661,2011-08-13,16.05,77.14
0.4,2011-08-29,16.05,77.14
0.3019,2011-09-14,16.05,77.14
0.406,2011-09-30,16.05,77.14
0.4657,2011-10-16,16.05,77.14
0.4425,2011-11-01,16.05,77.14
0.4546,2011-11-17,16.05,77.14
0.4944,2011-12-03,16.05,77.14
0.574,2011-12-19,16.05,77.14
0.3931,2012-01-01,16.05,77.14
0.3426,2012-01-17,16.05,77.14
0.2805,2012-02-02,16.05,77.14
0.2687,2012-02-18,16.05,77.14
0.2533,2012-03-05,16.05,77.14
0.2466,2012-03-21,16.05,77.14
0.2784,2012-04-06,16.05,77.14
0.2394,2012-04-22,16.05,77.14
0.2387,2012-05-08,16.05,77.14
0.2295,2012-05-24,16.05,77.14
0.2546,2012-06-09,16.05,77.14
0.0755,2012-06-25,16.05,77.14
0.2696,2012-07-11,16.05,77.14
0.2274,2012-07-27,16.05,77.14
0.1779,2012-08-12,16.05,77.14
0.3877,2012-08-28,16.05,77.14
0.5292,2012-09-13,16.05,77.14
0.5368,2012-09-29,16.05,77.14
0.6187,2012-10-15,16.05,77.14
0.6892,2012-10-31,16.05,77.14
0.6485,2012-11-16,16.05,77.14
0.5894,2012-12-02,16.05,77.14
0.5105,2012-12-18,16.05,77.14
0.3927,2013-01-01,16.05,77.14
0.3874,2013-01-17,16.05,77.14
0.4099,2013-02-02,16.05,77.14
0.3588,2013-02-18,16.05,77.14
0.3532,2013-03-06,16.05,77.14
0.278,2013-03-22,16.05,77.14
0.2668,2013-04-07,16.05,77.14
0.2488,2013-04-23,16.05,77.14
0.2383,2013-05-09,16.05,77.14
0.2528,2013-05-25,16.05,77.14
0.1961,2013-06-10,16.05,77.14
0.274,2013-06-26,16.05,77.14
0.1683,2013-07-12,16.05,77.14
0.248,2013-07-28,16.05,77.14
0.4026,2013-08-13,16.05,77.14
0.4499,2013-08-29,16.05,77.14
0.5188,2013-09-14,16.05,77.14
0.4926,2013-09-30,16.05,77.14
0.7106,2013-10-16,16.05,77.14
0.6907,2013-11-01,16.05,77.14
0.6774,2013-11-17,16.05,77.14
0.6044,2013-12-03,16.05,77.14
0.5258,2013-12-19,16.05,77.14
0.3723,2014-01-01,16.05,77.14
0.4761,2014-01-17,16.05,77.14
0.4056,2014-02-02,16.05,77.14
0.3311,2014-02-18,16.05,77.14
0.3364,2014-03-06,16.05,77.14
0.3664,2014-03-22,16.05,77.14
0.2778,2014-04-07,16.05,77.14
0.2584,2014-04-23,16.05,77.14
0.2872,2014-05-09,16.05,77.14
0.2602,2014-05-25,16.05,77.14
0.2652,2014-06-10,16.05,77.14
0.268,2014-06-26,16.05,77.14
0.0834,2014-07-12,16.05,77.14
0.1838,2014-07-28,16.05,77.14
0.2703,2014-08-13,16.05,77.14
0.4226,2014-08-29,16.05,77.14
0.6608,2014-09-14,16.05,77.14
0.509,2014-09-30,16.05,77.14
0.5803,2014-10-16,16.05,77.14
0.5569,2014-11-01,16.05,77.14
0.5711,2014-11-17,16.05,77.14
0.5443,2014-12-03,16.05,77.14
0.5279,2014-12-19,16.05,77.14
0.4565,2015-01-01,16.05,77.14
0.3991,2015-01-17,16.05,77.14
0.3635,2015-02-02,16.05,77.14
