NDVI,date,latitude,longitude
0.3831,2010-01-01,15.93,76.77
0.3484,2010-01-17,15.93,76.77
0.7029,2010-02-02,15.93,76.77
0.7508,2010-02-18,15.93,76.77
0.6076,2010-03-06,15.93,76.77
0.598,2010-03-22,15.93,76.77
0.3197,2010-04-07,15.93,76.77
0.2519,2010-04-23,15.93,76.77
0.2217,2010-05-09,15.93,76.77
0.2252,2010-05-25,15.93,76.77
0.2147,2010-06-10,15.93,76.77
0.2867,2010-06-26,15.93,76.77
0.3007,2010-07-12,15.93,76.77
0.3654,2010-07-28,15.93,76.77
0.2993,2010-08-13,15.93,76.77
0.4461,2010-08-29,15.93,76.77
0.5049,2010-09-14,15.93,76.77
0.8484,2010-09-30,15.93,76.77
0.8066,2010-10-16,15.93,76.77
0.6507,2010-11-01,15.93,76.77
0.6578,2010-11-17,15.93,76.77
0.488,2010-12-03,15.93,76.77
0.3232,2010-12-19,15.93,76.77
0.3262,2011-01-01,15.93,76.77
0.3095,2011-01-17,15.93,76.77
0.4248,2011-02-02,15.93,76.77
0.786,2011-02-18,15.93,76.77
0.7169,2011-03-06,15.93,76.77
0.6482,2011-03-22,15.93,76.77
0.5269,2011-04-07,15.93,76.77
0.4574,2011-04-23,15.93,76.77
0.2724,2011-05-09,15.93,76.77
0.2404,2011-05-25,15.93,76.77
0.268,2011-06-10,15.93,76.77
0.2759,2011-06-26,15.93,76.77
0.1429,2011-07-12,15.93,76.77
0.1663,2011-07-28,15.93,76.77
0.1361,2011-08-13,15.93,76.77
0.1278,2011-08-29,15.93,76.77
0.6648,2011-09-14,15.93,76.77
0.7268,2011-09-30,15.93,76.77
0.7685,2011-10-16,15.93,76.77
0.7292,2011-11-01,15.93,76.77
0.6761,2011-11-17,15.93,76.77
0.5561,2011-12-03,15.93,76.77
0.4203,2011-12-19,15.93,76.77
0.3512,2012-01-01,15.93,76.77
0.3293,2012-01-17,15.93,76.77
0.3031,2012-02-02,15.93,76.77
0.279,2012-02-18,15.93,76.77
0.2798,2012-03-05,15.93,76.77
0.2744,2012-03-21,15.93,76.77
0.3185,2012-04-06,15.93,76.77
0.2594,2012-04-22,15.93,76.77
0.2779,2012-05-08,15.93,76.77
0.2295,2012-05-24,15.93,76.77
0.2219,2012-06-09,15.93,76.77
0.2427,2012-06-25,15.93,76.77
0.2359,2012-07-11,15.93,76.77
0.084,2012-07-27,15.93,76.77
0.2689,2012-08-12,15.93,76.77
0.0634,2012-08-28,15.93,76.77
0.3574,2012-09-13,15.93,76.77
0.4662,2012-09-29,15.93,76.77
0.4634,2012-10-15,15.93,76.77
0.6991,2012-10-31,15.93,76.77
0.6955,2012-11-16,15.93,76.77
0.7027,2012-12-02,15.93,76.77
0.6143,2012-12-18,15.93,76.77
0.367,2013-01-01,15.93,76.77
0.3446,2013-01-17,15.93,76.77
0.3069,2013-02-02,15.93,76.77
0.2908,2013-02-18,15.93,76.77
0.3054,2013-03-06,15.93,76.77
0.2602,2013-03-22,15.93,76.77
0.247,2013-04-07,15.93,76.77
0.2689,2013-04-23,15.93,76.77
0.2305,2013-05-09,15.93,76.77
0.2357,2013-05-25,15.93,76.77
0.2154,2013-06-10,15.93,76.77
0.2667,2013-06-26,15.93,76.77
0.1827,2013-07-12,15.93,76.77
0.2744,2013-07-28,15.93,76.77
0.4239,2013-08-13,15.93,76.77
0.5582,2013-08-29,15.93,76.77
0.7485,2013-09-14,15.93,76.77
0.7933,2013-09-30,15.93,76.77
0.8631,2013-10-16,15.93,76.77
0.7054,2013-11-01,15.93,76.77
0.6258,2013-11-17,15.93,76.77
0.4908,2013-12-03,15.93,76.77
0.415,2013-12-19,15.93,76.77
0.3158,2014-01-01,15.93,76.77
0.4187,2014-01-17,15.93,76.77
0.485,2014-02-02,15.93,76.77
0.6483,2014-02-18,15.93,76.77
0.7091,2014-03-06,15.93,76.77
0.5753,2014-03-22,15.93,76.77
0.3998,2014-04-07,15.93,76.77
0.2865,2014-04-23,15.93,76.77
0.3005,2014-05-09,15.93,76.77
0.34,2014-05-25,15.93,76.77
0.2809,2014-06-10,15.93,76.77
0.2621,2014-06-26,15.93,76.77
0.1185,2014-07-12,15.93,76.77
0.0547,2014-07-28,15.93,76.77
0.3231,2014-08-13,15.93,76.77
0.5484,2014-08-29,15.93,76.77
0.7876,2014-09-14,15.93,76.77
0.7328,2014-09-30,15.93,76.77
0.8333,2014-10-16,15.93,76.77
0.8002,2014-11-01,15.93,76.77
0.5711,2014-11-17,15.93,76.77
0.5362,2014-12-03,15.93,76.77
0.4105,2014-12-19,15.93,76.77
0.382,2015-01-01,15.93,76.77
0.4487,2015-01-17,15.93,76.77
0.5784,2015-02-02,15.93,76.77
0.6525,2015-02-18,15.93,76.77
0.6396,2015-03-06,15.93,76.77
0.5133,2015-03-22,15.93,76.77
0.504,2015-04-07,15.93,76.77
0.3105,2015-04-23,15.93,76.77
0.358,2015-05-09,15.93,76.77
0.3458,2015-05-25,15.93,76.77
0.3833,2015-06-10,15.93,76.77
0.2858,2015-06-26,15.93,76.77
0.233,2015-07-12,15.93,76.77
0.202,2015-07-28,15.93,76.77
0.3011,2015-08-13,15.93,76.77
0.3191,2015-08-29,15.93,76.77
0.5713,2015-09-14,15.93,76.77
0.7578,2015-09-30,15.93,76.77
0.8247,2015-10-16,15.93,76.77
0.7846,2015-11-01,15.93,76.77
0.6978,2015-11-17,15.93,76.77
0.5426,2015-12-03,15.93,76.77
0.3923,2015-12-19,15.93,76.77
0.373,2016-01-01,15.93,76.77
0.3184,2016-01-17,15.93,76.77
0.3005,2016-02-02,15.93,76.77
0.2788,2016-02-18,15.93,76.77
0.2664,2016-03-05,15.93,76.77
0.2567,2016-03-21,15.93,76.77
0.2488,2016-04-06,15.93,76.77
0.2347,2016-04-22,15.93,76.77
0.2407,2016-05-08,15.93,76.77
0.2191,2016-05-24,15.93,76.77
0.2585,2016-06-09,15.93,76.77
0.1004,2016-06-25,15.93,76.77
0.3119,2016-07-11,15.93,76.77
0.0996,2016-07-27,15.93,76.77
0.3976,2016-08-12,15.93,76.77
0.3627,2016-08-28,15.93,76.77
0.513,2016-09-13,15.93,76.77
0.5752,2016-09-29,15.93,76.77
0.4732,2016-10-15,15.93,76.77
0.5932,2016-10-31,15.93,76.77
0.582,2016-11-16,15.93,76.77
0.5965,2016-12-02,15.93,76.77
0.5842,2016-12-18,15.93,76.77
0.4955,2017-01-01,15.93,76.77
0.2791,2017-01-17,15.93,76.77
0.2584,2017-02-02,15.93,76.77
0.2591,2017-02-18,15.93,76.77
0.2438,2017-03-06,15.93,76.77
0.247,2017-03-22,15.93,76.77
0.2321,2017-04-07,15.93,76.77
0.238,2017-04-23,15.93,76.77
0.2482,2017-05-09,15.93,76.77
0.235,2017-05-25,15.93,76.77
0.0636,2017-06-10,15.93,76.77
0.0967,2017-06-26,15.93,76.77
0.2828,2017-07-12,15.93,76.77
0.2857,2017-07-28,15.93,76.77
0.3378,2017-08-13,15.93,76.77
0.3995,2017-08-29,15.93,76.77
0.4741,2017-09-14,15.93,76.77
0.6042,2017-09-30,15.93,76.77
0.5116,2017-10-16,15.93,76.77
0.55,2017-11-01,15.93,76.77
0.5976,2017-11-17,15.93,76.77
0.6182,2017-12-03,15.93,76.77
0.6661,2017-12-19,15.93,76.77
0.6393,2018-01-01,15.93,76.77
0.522,2018-01-17,15.93,76.77
0.3792,2018-02-02,15.93,76.77
0.3861,2018-02-18,15.93,76.77
0.3543,2018-03-06,15.93,76.77
0.3203,2018-03-22,15.93,76.77
0.2901,2018-04-07,15.93,76.77
0.2573,2018-04-23,15.93,76.77
0.2461,2018-05-09,15.93,76.77
0.2608,2018-05-25,15.93,76.77
0.2459,2018-06-10,15.93,76.77
0.2118,2018-06-26,15.93,76.77
0.1245,2018-07-12,15.93,76.77
0.0712,2018-07-28,15.93,76.77
0.2601,2018-08-13,15.93,76.77
0.3002,2018-08-29,15.93,76.77
