NDVI,date,latitude,longitude
0.4224,2010-01-01,16.2,76.66
0.4326,2010-01-17,16.2,76.66
0.3437,2010-02-02,16.2,76.66
0.3861,2010-02-18,16.2,76.66
0.3562,2010-03-06,16.2,76.66
0.3529,2010-03-22,16.2,76.66
0.3256,2010-04-07,16.2,76.66
0.3184,2010-04-23,16.2,76.66
0.3165,2010-05-09,16.2,76.66
0.3115,2010-05-25,16.2,76.66
0.3767,2010-06-10,16.2,76.66
0.3356,2010-06-26,16.2,76.66
0.4398,2010-07-12,16.2,76.66
0.3483,2010-07-28,16.2,76.66
0.4478,2010-08-13,16.2,76.66
0.4813,2010-08-29,16.2,76.66
0.4983,2010-09-14,16.2,76.66
0.5171,2010-09-30,16.2,76.66
0.4678,2010-10-16,16.2,76.66
0.5687,2010-11-01,16.2,76.66
0.5495,2010-11-17,16.2,76.66
0.5118,2010-12-03,16.2,76.66
0.5272,2010-12-19,16.2,76.66
0.4944,2011-01-01,16.2,76.66
0.4136,2011-01-17,16.2,76.66
0.3683,2011-02-02,16.2,76.66
0.3567,2011-02-18,16.2,76.66
0.3215,2011-03-06,16.2,76.66
0.3448,2011-03-22,16.2,76.66
0.3315,2011-04-07,16.2,76.66
0.3456,2011-04-23,16.2,76.66
0.3349,2011-05-09,16.2,76.66
0.3952,2011-05-25,16.2,76.66
0.4315,2011-06-10,16.2,76.66
0.1318,2011-06-26,16.2,76.66
0.2416,2011-07-12,16.2,76.66
0.1197,2011-07-28,16.2,76.66
0.3523,2011-08-13,16.2,76.66
0.4559,2011-08-29,16.2,76.66
0.4533,2011-09-14,16.2,76.66
0.4094,2011-09-30,16.2,76.66
0.5044,2011-10-16,16.2,76.66
0.4982,2011-11-01,16.2,76.66
0.4239,2011-11-17,16.2,76.66
0.4547,2011-12-03,16.2,76.66
0.3718,2011-12-19,16.2,76.66
0.3954,2012-01-01,16.2,76.66
0.3781,2012-01-17,16.2,76.66
0.389,2012-02-02,16.2,76.66
0.3278,2012-02-18,16.2,76.66
0.3435,2012-03-05,16.2,76.66
0.3178,2012-03-21,16.2,76.66
0.3164,2012-04-06,16.2,76.66
0.3367,2012-04-22,16.2,76.66
0.3678,2012-05-08,16.2,76.66
0.2754,2012-05-24,16.2,76.66
0.2859,2012-06-09,16.2,76.66
0.1611,2012-06-25,16.2,76.66
0.3388,2012-07-11,16.2,76.66
0.2015,2012-07-27,16.2,76.66
0.2317,2012-08-12,16.2,76.66
0.0397,2012-08-28,16.2,76.66
0.4186,2012-09-13,16.2,76.66
0.4806,2012-09-29,16.2,76.66
0.4398,2012-10-15,16.2,76.66
0.4803,2012-10-31,16.2,76.66
0.404,2012-11-16,16.2,76.66
0.4479,2012-12-02,16.2,76.66
0.4266,2012-12-18,16.2,76.66
0.3852,2013-01-01,16.2,76.66
0.3528,2013-01-17,16.2,76.66
0.3406,2013-02-02,16.2,76.66
0.3159,2013-02-18,16.2,76.66
0.2909,2013-03-06,16.2,76.66
0.2719,2013-03-22,16.2,76.66
0.2756,2013-04-07,16.2,76.66
0.3182,2013-04-23,16.2,76.66
0.2858,2013-05-09,16.2,76.66
0.3193,2013-05-25,16.2,76.66
0.2322,2013-06-10,16.2,76.66
0.3679,2013-06-26,16.2,76.66
0.2018,2013-07-12,16.2,76.66
0.2529,2013-07-28,16.2,76.66
0.4604,2013-08-13,16.2,76.66
0.1112,2013-08-29,16.2,76.66
0.5343,2013-09-14,16.2,76.66
0.5016,2013-09-30,16.2,76.66
0.4989,2013-10-16,16.2,76.66
0.4348,2013-11-01,16.2,76.66
0.4973,2013-11-17,16.2,76.66
0.441,2013-12-03,16.2,76.66
0.4538,2013-12-19,16.2,76.66
0.4482,2014-01-01,16.2,76.66
0.3573,2014-01-17,16.2,76.66
0.3632,2014-02-02,16.2,76.66
0.3413,2014-02-18,16.2,76.66
0.3258,2014-03-06,16.2,76.66
0.378,2014-03-22,16.2,76.66
0.3558,2014-04-07,16.2,76.66
0.3581,2014-04-23,16.2,76.66
0.3646,2014-05-09,16.2,76.66
0.4179,2014-05-25,16.2,76.66
0.1056,2014-06-10,16.2,76.66
0.2972,2014-06-26,16.2,76.66
0.1347,2014-07-12,16.2,76.66
0.3357,2014-07-28,16.2,76.66
0.3466,2014-08-13,16.2,76.66
0.5462,2014-08-29,16.2,76.66
0.3135,2014-09-14,16.2,76.66
0.5034,2014-09-30,16.2,76.66
0.5139,2014-10-16,16.2,76.66
0.4947,2014-11-01,16.2,76.66
0.5045,2014-11-17,16.2,76.66
0.3919,2014-12-03,16.2,76.66
0.4475,2014-12-19,16.2,76.66
0.4449,2015-01-01,16.2,76.66
0.4082,2015-01-17,16.2,76.66
0.3802,2015-02-02,16.2,76.66
0.387,2015-02-18,16.2,76.66
0.3586,2015-03-06,16.2,76.66
0.3287,2015-03-22,16.2,76.66
0.3354,2015-04-07,16.2,76.66
0.3272,2015-04-23,16.2,76.66
0.3504,2015-05-09,16.2,76.66
0.3131,2015-05-25,16.2,76.66
0.3601,2015-06-10,16.2,76.66
0.319,2015-06-26,16.2,76.66
0.1035,2015-07-12,16.2,76.66
0.3967,2015-07-28,16.2,76.66
0.0979,2015-08-13,16.2,76.66
0.3439,2015-08-29,16.2,76.66
0.4419,2015-09-14,16.2,76.66
0.4591,2015-09-30,16.2,76.66
0.4923,2015-10-16,16.2,76.66
0.4741,2015-11-01,16.2,76.66
0.4401,2015-11-17,16.2,76.66
0.48,2015-12-03,16.2,76.66
0.3937,2015-12-19,16.2,76.66
0.4161,2016-01-01,16.2,76.66
0.3425,2016-01-17,16.2,76.66
0.317,2016-02-02,16.2,76.66
0.3756,2016-02-18,16.2,76.66
0.2888,2016-03-05,16.2,76.66
0.2974,2016-03-21,16.2,76.66
0.3111,2016-04-06,16.2,76.66
0.3117,2016-04-22,16.2,76.66
0.3013,2016-05-08,16.2,76.66
0.2942,2016-05-24,16.2,76.66
0.1994,2016-06-09,16.2,76.66
0.1305,2016-06-25,16.2,76.66
0.271,2016-07-11,16.2,76.66
0.3128,2016-07-27,16.2,76.66
0.374,2016-08-12,16.2,76.66
0.4326,2016-08-28,16.2,76.66
0.352,2016-09-13,16.2,76.66
0.4866,2016-09-29,16.2,76.66
0.4029,2016-10-15,16.2,76.66
0.4376,2016-10-31,16.2,76.66
0.3748,2016-11-16,16.2,76.66
0.3557,2016-12-02,16.2,76.66
0.3491,2016-12-18,16.2,76.66
0.3928,2017-01-01,16.2,76.66
0.3547,2017-01-17,16.2,76.66
0.3214,2017-02-02,16.2,76.66
0.3195,2017-02-18,16.2,76.66
0.3044,2017-03-06,16.2,76.66
0.3323,2017-03-22,16.2,76.66
