NDVI,date,latitude,longitude
0.3994,2010-01-01,16.21,76.64
0.3761,2010-01-17,16.21,76.64
0.3056,2010-02-02,16.21,76.64
0.2971,2010-02-18,16.21,76.64
0.2676,2010-03-06,16.21,76.64
0.242,2010-03-22,16.21,76.64
0.255,2010-04-07,16.21,76.64
0.2859,2010-04-23,16.21,76.64
0.2576,2010-05-09,16.21,76.64
0.2862,2010-05-25,16.21,76.64
0.3283,2010-06-10,16.21,76.64
0.3843,2010-06-26,16.21,76.64
0.5911,2010-07-12,16.21,76.64
0.4052,2010-07-28,16.21,76.64
0.3061,2010-08-13,16.21,76.64
0.5499,2010-08-29,16.21,76.64
0.5968,2010-09-14,16.21,76.64
0.6233,2010-09-30,16.21,76.64
0.5349,2010-10-16,16.21,76.64
0.3748,2010-11-01,16.21,76.64
0.5404,2010-11-17,16.21,76.64
0.511,2010-12-03,16.21,76.64
0.3977,2010-12-19,16.21,76.64
0.454,2011-01-01,16.21,76.64
0.3582,2011-01-17,16.21,76.64
0.3319,2011-02-02,16.21,76.64
0.2871,2011-02-18,16.21,76.64
0.2674,2011-03-06,16.21,76.64
0.2824,2011-03-22,16.21,76.64
0.2856,2011-04-07,16.21,76.64
0.339,2011-04-23,16.21,76.64
0.2655,2011-05-09,16.21,76.64
0.3905,2011-05-25,16.21,76.64
0.4272,2011-06-10,16.21,76.64
0.3385,2011-06-26,16.21,76.64
0.1526,2011-07-12,16.21,76.64
0.3474,2011-07-28,16.21,76.64
0.3294,2011-08-13,16.21,76.64
0.1328,2011-08-29,16.21,76.64
0.4216,2011-09-14,16.21,76.64
0.4189,2011-09-30,16.21,76.64
0.3955,2011-10-16,16.21,76.64
0.4151,2011-11-01,16.21,76.64
0.351,2011-11-17,16.21,76.64
0.3868,2011-12-03,16.21,76.64
0.3389,2011-12-19,16.21,76.64
0.3389,2012-01-01,16.21,76.64
0.3556,2012-01-17,16.21,76.64
0.3189,2012-02-02,16.21,76.64
0.2599,2012-02-18,16.21,76.64
0.3494,2012-03-05,16.21,76.64
0.238,2012-03-21,16.21,76.64
0.237,2012-04-06,16.21,76.64
0.3331,2012-04-22,16.21,76.64
0.3482,2012-05-08,16.21,76.64
0.2715,2012-05-24,16.21,76.64
0.2518,2012-06-09,16.21,76.64
0.1328,2012-06-25,16.21,76.64
0.2295,2012-07-11,16.21,76.64
0.1192,2012-07-27,16.21,76.64
0.2774,2012-08-12,16.21,76.64
0.1728,2012-08-28,16.21,76.64
0.4201,2012-09-13,16.21,76.64
0.4661,2012-09-29,16.21,76.64
0.4531,2012-10-15,16.21,76.64
0.4312,2012-10-31,16.21,76.64
